Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,3,1.700000e+00
2,4,2,1,3,8.500000e-01
3,2,1,2,2,1.700000e+00
4,5,2,2,3,2.550000e+00
5,1,1,1,2,8.500000e-01
6,2,1,2,4,1.700000e+00
7,6,2,3,2,1.700000e+00
8,6,2,3,2,1.700000e+00
9,1,1,1,1,8.500000e-01
10,6,2,3,2,8.500000e-01
11,1,1,1,4,1.700000e+00
12,4,2,1,1,8.500000e-01
13,5,2,2,1,2.550000e+00
14,1,1,1,4,2.550000e+00
15,3,1,3,3,2.550000e+00
16,4,2,1,2,2.550000e+00
17,6,2,3,4,8.500000e-01
18,2,1,2,1,2.550000e+00
19,5,2,2,1,1.700000e+00
20,3,1,3,4,8.500000e-01
21,2,1,2,4,1.700000e+00
22,5,2,2,1,8.500000e-01
23,3,1,3,2,8.500000e-01
24,2,1,2,3,8.500000e-01
25,4,2,1,3,8.500000e-01
26,4,2,1,2,2.550000e+00
27,1,1,1,1,2.550000e+00
28,3,1,3,1,8.500000e-01
29,6,2,3,4,8.500000e-01
30,3,1,3,1,1.700000e+00
31,4,2,1,3,1.700000e+00
32,1,1,1,1,1.700000e+00
33,6,2,3,1,2.550000e+00
34,6,2,3,4,2.550000e+00
35,1,1,1,2,8.500000e-01
36,6,2,3,1,1.700000e+00
37,4,2,1,3,2.550000e+00
38,1,1,1,1,2.550000e+00
39,3,1,3,2,1.700000e+00
40,4,2,1,1,8.500000e-01
41,3,1,3,4,1.700000e+00
42,1,1,1,4,8.500000e-01
43,4,2,1,3,2.550000e+00
44,1,1,1,2,1.700000e+00
45,4,2,1,4,8.500000e-01
46,6,2,3,1,1.700000e+00
47,4,2,1,3,2.550000e+00
48,3,1,3,2,1.700000e+00
49,3,1,3,3,2.550000e+00
50,6,2,3,2,8.500000e-01
51,1,1,1,3,2.550000e+00
52,3,1,3,4,2.550000e+00
53,3,1,3,4,1.700000e+00
54,6,2,3,2,2.550000e+00
