Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,2,2.550000e+00
2,6,2,3,2,1.700000e+00
3,3,1,3,4,2.550000e+00
4,6,2,3,1,2.550000e+00
5,4,2,1,3,1.700000e+00
6,2,1,2,3,2.550000e+00
7,3,1,3,2,1.700000e+00
8,6,2,3,3,8.500000e-01
9,1,1,1,2,1.700000e+00
10,4,2,1,4,8.500000e-01
11,4,2,1,3,1.700000e+00
12,4,2,1,1,8.500000e-01
13,3,1,3,1,8.500000e-01
14,3,1,3,4,1.700000e+00
15,3,1,3,4,8.500000e-01
16,6,2,3,3,1.700000e+00
17,3,1,3,4,8.500000e-01
18,4,2,1,1,8.500000e-01
19,2,1,2,4,2.550000e+00
20,4,2,1,4,8.500000e-01
21,5,2,2,1,8.500000e-01
22,4,2,1,2,2.550000e+00
23,6,2,3,4,8.500000e-01
24,6,2,3,2,1.700000e+00
25,6,2,3,3,8.500000e-01
26,1,1,1,1,1.700000e+00
27,3,1,3,3,1.700000e+00
28,1,1,1,1,8.500000e-01
29,1,1,1,2,8.500000e-01
30,3,1,3,3,1.700000e+00
31,1,1,1,3,2.550000e+00
32,1,1,1,2,2.550000e+00
33,5,2,2,1,1.700000e+00
34,5,2,2,1,2.550000e+00
35,3,1,3,1,1.700000e+00
36,1,1,1,3,8.500000e-01
37,3,1,3,4,8.500000e-01
38,4,2,1,4,2.550000e+00
39,4,2,1,4,2.550000e+00
40,4,2,1,3,2.550000e+00
41,1,1,1,2,2.550000e+00
42,6,2,3,2,2.550000e+00
43,3,1,3,2,1.700000e+00
44,1,1,1,3,1.700000e+00
45,6,2,3,1,2.550000e+00
46,5,2,2,2,1.700000e+00
47,6,2,3,2,2.550000e+00
48,5,2,2,1,2.550000e+00
49,1,1,1,1,8.500000e-01
50,2,1,2,4,2.550000e+00
51,4,2,1,1,8.500000e-01
52,2,1,2,2,1.700000e+00
53,1,1,1,4,8.500000e-01
54,2,1,2,4,1.700000e+00
