Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,1,1.700000e+00
2,3,1,3,2,8.500000e-01
3,6,2,3,4,1.700000e+00
4,6,2,3,3,8.500000e-01
5,4,2,1,2,8.500000e-01
6,3,1,3,1,2.550000e+00
7,6,2,3,2,8.500000e-01
8,4,2,1,1,1.700000e+00
9,4,2,1,4,8.500000e-01
10,5,2,2,3,2.550000e+00
11,1,1,1,2,1.700000e+00
12,6,2,3,2,8.500000e-01
13,1,1,1,3,8.500000e-01
14,4,2,1,3,8.500000e-01
15,4,2,1,2,2.550000e+00
16,2,1,2,4,1.700000e+00
17,3,1,3,2,2.550000e+00
18,5,2,2,2,2.550000e+00
19,3,1,3,2,2.550000e+00
20,1,1,1,3,2.550000e+00
21,4,2,1,2,2.550000e+00
22,4,2,1,3,8.500000e-01
23,4,2,1,4,2.550000e+00
24,2,1,2,2,1.700000e+00
25,3,1,3,4,8.500000e-01
26,5,2,2,2,2.550000e+00
27,1,1,1,3,2.550000e+00
28,1,1,1,1,2.550000e+00
29,6,2,3,3,2.550000e+00
30,6,2,3,1,1.700000e+00
31,3,1,3,3,2.550000e+00
32,3,1,3,4,1.700000e+00
33,6,2,3,4,1.700000e+00
34,5,2,2,4,1.700000e+00
35,1,1,1,4,8.500000e-01
36,1,1,1,4,2.550000e+00
37,6,2,3,2,2.550000e+00
38,2,1,2,2,1.700000e+00
39,3,1,3,3,1.700000e+00
40,3,1,3,4,8.500000e-01
41,1,1,1,1,1.700000e+00
42,2,1,2,2,1.700000e+00
43,6,2,3,1,8.500000e-01
44,3,1,3,4,8.500000e-01
45,1,1,1,1,1.700000e+00
46,4,2,1,1,2.550000e+00
47,4,2,1,1,8.500000e-01
48,6,2,3,3,1.700000e+00
49,2,1,2,1,1.700000e+00
50,6,2,3,4,2.550000e+00
51,1,1,1,4,8.500000e-01
52,4,2,1,3,1.700000e+00
53,3,1,3,3,8.500000e-01
54,5,2,2,4,8.500000e-01
