Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,2,1.700000e+00
2,4,2,1,2,1.700000e+00
3,4,2,1,2,1.700000e+00
4,6,2,3,1,8.500000e-01
5,6,2,3,1,1.700000e+00
6,3,1,3,3,8.500000e-01
7,1,1,1,1,1.700000e+00
8,2,1,2,3,1.700000e+00
9,4,2,1,3,8.500000e-01
10,5,2,2,1,1.700000e+00
11,6,2,3,1,2.550000e+00
12,1,1,1,3,2.550000e+00
13,1,1,1,3,1.700000e+00
14,3,1,3,4,8.500000e-01
15,4,2,1,1,1.700000e+00
16,1,1,1,4,1.700000e+00
17,2,1,2,3,2.550000e+00
18,6,2,3,4,2.550000e+00
19,4,2,1,3,8.500000e-01
20,1,1,1,3,1.700000e+00
21,2,1,2,2,8.500000e-01
22,4,2,1,4,2.550000e+00
23,4,2,1,1,2.550000e+00
24,3,1,3,1,8.500000e-01
25,3,1,3,4,2.550000e+00
26,6,2,3,2,2.550000e+00
27,4,2,1,4,1.700000e+00
28,6,2,3,3,2.550000e+00
29,3,1,3,3,2.550000e+00
30,2,1,2,4,8.500000e-01
31,3,1,3,1,1.700000e+00
32,5,2,2,4,8.500000e-01
33,1,1,1,2,1.700000e+00
34,6,2,3,2,8.500000e-01
35,5,2,2,2,1.700000e+00
36,6,2,3,4,2.550000e+00
37,1,1,1,1,2.550000e+00
38,5,2,2,1,8.500000e-01
39,3,1,3,2,1.700000e+00
40,3,1,3,3,8.500000e-01
41,6,2,3,1,2.550000e+00
42,4,2,1,1,8.500000e-01
43,2,1,2,4,1.700000e+00
44,4,2,1,2,2.550000e+00
45,1,1,1,2,8.500000e-01
46,1,1,1,4,8.500000e-01
47,3,1,3,4,2.550000e+00
48,5,2,2,4,2.550000e+00
49,1,1,1,1,8.500000e-01
50,1,1,1,4,1.700000e+00
51,6,2,3,2,2.550000e+00
52,4,2,1,2,8.500000e-01
53,3,1,3,3,8.500000e-01
54,3,1,3,2,2.550000e+00
