Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,4,2.550000e+00
2,4,2,1,4,2.550000e+00
3,4,2,1,4,2.550000e+00
4,3,1,3,2,8.500000e-01
5,5,2,2,3,1.700000e+00
6,2,1,2,4,2.550000e+00
7,5,2,2,2,8.500000e-01
8,3,1,3,3,1.700000e+00
9,3,1,3,1,2.550000e+00
10,4,2,1,1,8.500000e-01
11,4,2,1,4,1.700000e+00
12,1,1,1,3,8.500000e-01
13,6,2,3,4,1.700000e+00
14,4,2,1,4,8.500000e-01
15,1,1,1,4,1.700000e+00
16,1,1,1,2,8.500000e-01
17,6,2,3,1,8.500000e-01
18,6,2,3,4,2.550000e+00
19,3,1,3,3,8.500000e-01
20,3,1,3,1,1.700000e+00
21,1,1,1,2,8.500000e-01
22,3,1,3,4,2.550000e+00
23,2,1,2,4,2.550000e+00
24,4,2,1,4,8.500000e-01
25,5,2,2,1,2.550000e+00
26,3,1,3,2,1.700000e+00
27,1,1,1,2,1.700000e+00
28,5,2,2,2,2.550000e+00
29,1,1,1,3,2.550000e+00
30,1,1,1,2,1.700000e+00
31,6,2,3,3,8.500000e-01
32,2,1,2,1,2.550000e+00
33,4,2,1,3,2.550000e+00
34,4,2,1,1,1.700000e+00
35,2,1,2,3,1.700000e+00
36,4,2,1,2,1.700000e+00
37,6,2,3,1,1.700000e+00
38,6,2,3,1,2.550000e+00
39,2,1,2,2,8.500000e-01
40,1,1,1,1,1.700000e+00
41,3,1,3,1,2.550000e+00
42,1,1,1,3,8.500000e-01
43,3,1,3,1,8.500000e-01
44,6,2,3,3,8.500000e-01
45,4,2,1,2,1.700000e+00
46,3,1,3,3,2.550000e+00
47,6,2,3,2,1.700000e+00
48,6,2,3,1,8.500000e-01
49,1,1,1,4,8.500000e-01
50,6,2,3,2,1.700000e+00
51,5,2,2,4,2.550000e+00
52,3,1,3,3,2.550000e+00
53,1,1,1,2,1.700000e+00
54,6,2,3,2,8.500000e-01
