Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,4,8.500000e-01
2,1,1,1,3,8.500000e-01
3,2,1,2,4,2.550000e+00
4,3,1,3,4,8.500000e-01
5,4,2,1,2,1.700000e+00
6,4,2,1,4,2.550000e+00
7,4,2,1,3,2.550000e+00
8,6,2,3,1,8.500000e-01
9,2,1,2,4,1.700000e+00
10,5,2,2,1,2.550000e+00
11,6,2,3,4,1.700000e+00
12,1,1,1,4,2.550000e+00
13,1,1,1,1,8.500000e-01
14,1,1,1,3,2.550000e+00
15,6,2,3,3,1.700000e+00
16,6,2,3,3,8.500000e-01
17,4,2,1,1,1.700000e+00
18,6,2,3,1,8.500000e-01
19,3,1,3,4,1.700000e+00
20,6,2,3,2,2.550000e+00
21,3,1,3,4,1.700000e+00
22,3,1,3,2,8.500000e-01
23,6,2,3,4,1.700000e+00
24,3,1,3,3,8.500000e-01
25,5,2,2,4,2.550000e+00
26,3,1,3,3,8.500000e-01
27,3,1,3,3,2.550000e+00
28,3,1,3,1,1.700000e+00
29,1,1,1,1,2.550000e+00
30,1,1,1,1,1.700000e+00
31,3,1,3,4,2.550000e+00
32,2,1,2,3,1.700000e+00
33,5,2,2,2,2.550000e+00
34,3,1,3,2,8.500000e-01
35,6,2,3,2,2.550000e+00
36,4,2,1,1,8.500000e-01
37,4,2,1,3,1.700000e+00
38,1,1,1,4,2.550000e+00
39,1,1,1,3,8.500000e-01
40,1,1,1,4,1.700000e+00
41,6,2,3,1,8.500000e-01
42,6,2,3,4,8.500000e-01
43,4,2,1,3,8.500000e-01
44,2,1,2,1,8.500000e-01
45,6,2,3,2,1.700000e+00
46,5,2,2,2,1.700000e+00
47,1,1,1,1,2.550000e+00
48,4,2,1,2,1.700000e+00
49,4,2,1,3,1.700000e+00
50,3,1,3,4,8.500000e-01
51,5,2,2,2,2.550000e+00
52,4,2,1,3,1.700000e+00
53,2,1,2,4,2.550000e+00
54,4,2,1,2,2.550000e+00
