Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,8.500000e-01
2,4,2,1,1,2.550000e+00
3,5,2,2,4,8.500000e-01
4,1,1,1,4,8.500000e-01
5,1,1,1,1,2.550000e+00
6,1,1,1,2,2.550000e+00
7,1,1,1,1,2.550000e+00
8,6,2,3,2,2.550000e+00
9,6,2,3,4,1.700000e+00
10,4,2,1,2,1.700000e+00
11,6,2,3,2,8.500000e-01
12,1,1,1,3,1.700000e+00
13,3,1,3,1,2.550000e+00
14,1,1,1,3,1.700000e+00
15,1,1,1,4,1.700000e+00
16,2,1,2,4,1.700000e+00
17,2,1,2,1,2.550000e+00
18,3,1,3,1,8.500000e-01
19,2,1,2,1,1.700000e+00
20,6,2,3,1,1.700000e+00
21,3,1,3,3,8.500000e-01
22,2,1,2,4,1.700000e+00
23,6,2,3,4,2.550000e+00
24,3,1,3,4,2.550000e+00
25,6,2,3,3,2.550000e+00
26,5,2,2,1,1.700000e+00
27,6,2,3,3,8.500000e-01
28,4,2,1,4,1.700000e+00
29,3,1,3,3,2.550000e+00
30,4,2,1,4,1.700000e+00
31,4,2,1,2,2.550000e+00
32,1,1,1,3,2.550000e+00
33,4,2,1,2,1.700000e+00
34,4,2,1,4,8.500000e-01
35,1,1,1,1,1.700000e+00
36,6,2,3,1,1.700000e+00
37,4,2,1,1,8.500000e-01
38,3,1,3,1,8.500000e-01
39,3,1,3,2,2.550000e+00
40,4,2,1,4,8.500000e-01
41,5,2,2,1,8.500000e-01
42,5,2,2,2,2.550000e+00
43,1,1,1,2,2.550000e+00
44,1,1,1,1,8.500000e-01
45,3,1,3,2,8.500000e-01
46,3,1,3,4,2.550000e+00
47,4,2,1,3,8.500000e-01
48,2,1,2,2,8.500000e-01
49,3,1,3,2,1.700000e+00
50,5,2,2,3,8.500000e-01
51,6,2,3,3,1.700000e+00
52,3,1,3,4,8.500000e-01
53,6,2,3,4,2.550000e+00
54,6,2,3,3,1.700000e+00
