Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,3,2.550000e+00
2,4,2,1,4,2.550000e+00
3,6,2,3,2,1.700000e+00
4,1,1,1,3,2.550000e+00
5,3,1,3,4,1.700000e+00
6,6,2,3,3,8.500000e-01
7,6,2,3,2,2.550000e+00
8,6,2,3,2,2.550000e+00
9,4,2,1,1,2.550000e+00
10,1,1,1,4,1.700000e+00
11,1,1,1,1,1.700000e+00
12,4,2,1,2,8.500000e-01
13,6,2,3,4,8.500000e-01
14,3,1,3,2,8.500000e-01
15,1,1,1,4,2.550000e+00
16,4,2,1,2,8.500000e-01
17,6,2,3,3,1.700000e+00
18,3,1,3,1,8.500000e-01
19,1,1,1,3,1.700000e+00
20,3,1,3,3,8.500000e-01
21,4,2,1,2,1.700000e+00
22,4,2,1,1,1.700000e+00
23,1,1,1,1,2.550000e+00
24,6,2,3,1,8.500000e-01
25,2,1,2,3,8.500000e-01
26,3,1,3,2,1.700000e+00
27,6,2,3,3,1.700000e+00
28,4,2,1,1,1.700000e+00
29,5,2,2,4,8.500000e-01
30,3,1,3,2,1.700000e+00
31,1,1,1,4,8.500000e-01
32,5,2,2,1,8.500000e-01
33,3,1,3,3,2.550000e+00
34,1,1,1,1,2.550000e+00
35,4,2,1,2,1.700000e+00
36,5,2,2,4,2.550000e+00
37,6,2,3,1,2.550000e+00
38,4,2,1,2,8.500000e-01
39,5,2,2,3,8.500000e-01
40,6,2,3,3,8.500000e-01
41,2,1,2,3,8.500000e-01
42,3,1,3,1,1.700000e+00
43,4,2,1,4,2.550000e+00
44,2,1,2,3,1.700000e+00
45,1,1,1,2,2.550000e+00
46,1,1,1,3,8.500000e-01
47,3,1,3,2,8.500000e-01
48,2,1,2,1,2.550000e+00
49,5,2,2,2,1.700000e+00
50,6,2,3,4,1.700000e+00
51,2,1,2,4,2.550000e+00
52,3,1,3,4,1.700000e+00
53,1,1,1,2,2.550000e+00
54,4,2,1,1,2.550000e+00
