Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,1,8.500000e-01
2,1,1,1,1,1.700000e+00
3,2,1,2,1,8.500000e-01
4,6,2,3,3,1.700000e+00
5,4,2,1,3,8.500000e-01
6,1,1,1,1,8.500000e-01
7,6,2,3,4,1.700000e+00
8,3,1,3,3,8.500000e-01
9,3,1,3,3,1.700000e+00
10,6,2,3,2,2.550000e+00
11,5,2,2,1,1.700000e+00
12,6,2,3,1,2.550000e+00
13,1,1,1,2,2.550000e+00
14,1,1,1,1,8.500000e-01
15,2,1,2,4,1.700000e+00
16,1,1,1,4,1.700000e+00
17,6,2,3,4,1.700000e+00
18,6,2,3,1,8.500000e-01
19,3,1,3,4,8.500000e-01
20,4,2,1,3,1.700000e+00
21,4,2,1,2,8.500000e-01
22,4,2,1,3,2.550000e+00
23,4,2,1,1,2.550000e+00
24,3,1,3,1,8.500000e-01
25,4,2,1,3,2.550000e+00
26,5,2,2,3,2.550000e+00
27,1,1,1,4,2.550000e+00
28,5,2,2,1,1.700000e+00
29,6,2,3,3,8.500000e-01
30,3,1,3,1,2.550000e+00
31,4,2,1,2,2.550000e+00
32,3,1,3,2,2.550000e+00
33,5,2,2,2,1.700000e+00
34,1,1,1,2,2.550000e+00
35,4,2,1,1,8.500000e-01
36,3,1,3,2,8.500000e-01
37,4,2,1,4,1.700000e+00
38,6,2,3,4,1.700000e+00
39,3,1,3,2,2.550000e+00
40,4,2,1,3,1.700000e+00
41,6,2,3,2,2.550000e+00
42,5,2,2,1,2.550000e+00
43,1,1,1,2,2.550000e+00
44,1,1,1,1,2.550000e+00
45,3,1,3,3,8.500000e-01
46,4,2,1,1,2.550000e+00
47,3,1,3,2,8.500000e-01
48,1,1,1,3,8.500000e-01
49,2,1,2,4,1.700000e+00
50,6,2,3,3,1.700000e+00
51,2,1,2,3,8.500000e-01
52,3,1,3,1,1.700000e+00
53,6,2,3,2,8.500000e-01
54,1,1,1,4,1.700000e+00
