Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,2.550000e+00
2,4,2,1,3,1.700000e+00
3,1,1,1,1,2.550000e+00
4,4,2,1,3,8.500000e-01
5,3,1,3,2,8.500000e-01
6,2,1,2,1,8.500000e-01
7,6,2,3,4,2.550000e+00
8,1,1,1,1,8.500000e-01
9,5,2,2,2,1.700000e+00
10,6,2,3,4,8.500000e-01
11,3,1,3,2,1.700000e+00
12,2,1,2,3,2.550000e+00
13,1,1,1,1,2.550000e+00
14,3,1,3,2,8.500000e-01
15,3,1,3,2,8.500000e-01
16,6,2,3,4,1.700000e+00
17,5,2,2,4,8.500000e-01
18,2,1,2,3,1.700000e+00
19,5,2,2,2,8.500000e-01
20,3,1,3,2,2.550000e+00
21,3,1,3,2,1.700000e+00
22,1,1,1,1,8.500000e-01
23,4,2,1,3,2.550000e+00
24,1,1,1,1,8.500000e-01
25,1,1,1,1,1.700000e+00
26,3,1,3,2,2.550000e+00
27,4,2,1,3,1.700000e+00
28,6,2,3,4,1.700000e+00
29,6,2,3,4,8.500000e-01
30,1,1,1,1,1.700000e+00
31,6,2,3,4,1.700000e+00
32,3,1,3,2,1.700000e+00
33,1,1,1,1,1.700000e+00
34,6,2,3,4,1.700000e+00
35,1,1,1,1,2.550000e+00
36,6,2,3,4,8.500000e-01
37,1,1,1,1,1.700000e+00
38,4,2,1,3,2.550000e+00
39,6,2,3,4,2.550000e+00
40,6,2,3,4,8.500000e-01
41,2,1,2,1,2.550000e+00
42,5,2,2,2,2.550000e+00
43,4,2,1,3,8.500000e-01
44,3,1,3,2,1.700000e+00
45,1,1,1,1,8.500000e-01
46,5,2,2,4,2.550000e+00
47,2,1,2,1,1.700000e+00
48,3,1,3,2,2.550000e+00
49,4,2,1,3,1.700000e+00
50,4,2,1,3,8.500000e-01
51,3,1,3,2,2.550000e+00
52,4,2,1,3,2.550000e+00
53,4,2,1,3,8.500000e-01
54,4,2,1,3,2.550000e+00
