Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,1.700000e+00
2,6,2,3,3,2.550000e+00
3,6,2,3,3,8.500000e-01
4,6,2,3,1,1.700000e+00
5,6,2,3,1,1.700000e+00
6,6,2,3,2,8.500000e-01
7,4,2,1,2,8.500000e-01
8,1,1,1,1,1.700000e+00
9,1,1,1,2,8.500000e-01
10,1,1,1,4,2.550000e+00
11,5,2,2,4,2.550000e+00
12,3,1,3,4,2.550000e+00
13,1,1,1,4,2.550000e+00
14,3,1,3,2,8.500000e-01
15,3,1,3,3,8.500000e-01
16,1,1,1,1,2.550000e+00
17,3,1,3,2,2.550000e+00
18,6,2,3,3,2.550000e+00
19,6,2,3,2,1.700000e+00
20,2,1,2,1,2.550000e+00
21,5,2,2,2,1.700000e+00
22,2,1,2,1,1.700000e+00
23,1,1,1,2,8.500000e-01
24,1,1,1,3,1.700000e+00
25,4,2,1,2,8.500000e-01
26,3,1,3,3,1.700000e+00
27,2,1,2,4,8.500000e-01
28,4,2,1,1,2.550000e+00
29,1,1,1,2,2.550000e+00
30,4,2,1,4,1.700000e+00
31,3,1,3,2,2.550000e+00
32,5,2,2,3,1.700000e+00
33,6,2,3,4,1.700000e+00
34,4,2,1,3,8.500000e-01
35,4,2,1,2,8.500000e-01
36,6,2,3,2,2.550000e+00
37,1,1,1,4,8.500000e-01
38,5,2,2,3,2.550000e+00
39,2,1,2,2,2.550000e+00
40,4,2,1,2,1.700000e+00
41,2,1,2,2,2.550000e+00
42,3,1,3,3,8.500000e-01
43,1,1,1,1,8.500000e-01
44,3,1,3,1,8.500000e-01
45,3,1,3,1,1.700000e+00
46,1,1,1,3,1.700000e+00
47,4,2,1,3,1.700000e+00
48,4,2,1,3,2.550000e+00
49,3,1,3,4,8.500000e-01
50,3,1,3,4,1.700000e+00
51,6,2,3,4,2.550000e+00
52,5,2,2,2,8.500000e-01
53,4,2,1,4,8.500000e-01
54,4,2,1,1,1.700000e+00
