Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,3,1.700000e+00
2,1,1,1,4,2.550000e+00
3,1,1,1,2,8.500000e-01
4,6,2,3,2,8.500000e-01
5,3,1,3,2,2.550000e+00
6,2,1,2,2,2.550000e+00
7,4,2,1,3,8.500000e-01
8,4,2,1,2,1.700000e+00
9,4,2,1,2,8.500000e-01
10,4,2,1,3,2.550000e+00
11,6,2,3,4,2.550000e+00
12,1,1,1,1,8.500000e-01
13,5,2,2,4,2.550000e+00
14,3,1,3,4,1.700000e+00
15,3,1,3,3,1.700000e+00
16,5,2,2,2,1.700000e+00
17,3,1,3,4,8.500000e-01
18,6,2,3,3,2.550000e+00
19,1,1,1,2,8.500000e-01
20,1,1,1,4,8.500000e-01
21,2,1,2,4,8.500000e-01
22,3,1,3,1,1.700000e+00
23,1,1,1,3,1.700000e+00
24,4,2,1,3,1.700000e+00
25,1,1,1,3,1.700000e+00
26,3,1,3,2,8.500000e-01
27,6,2,3,4,1.700000e+00
28,1,1,1,1,1.700000e+00
29,3,1,3,4,2.550000e+00
30,3,1,3,1,8.500000e-01
31,2,1,2,1,1.700000e+00
32,3,1,3,2,2.550000e+00
33,4,2,1,4,8.500000e-01
34,6,2,3,1,1.700000e+00
35,1,1,1,2,2.550000e+00
36,6,2,3,3,2.550000e+00
37,6,2,3,1,1.700000e+00
38,4,2,1,1,1.700000e+00
39,5,2,2,2,8.500000e-01
40,4,2,1,2,8.500000e-01
41,1,1,1,1,2.550000e+00
42,6,2,3,1,1.700000e+00
43,6,2,3,2,2.550000e+00
44,6,2,3,3,8.500000e-01
45,1,1,1,4,2.550000e+00
46,5,2,2,3,2.550000e+00
47,4,2,1,1,2.550000e+00
48,2,1,2,1,2.550000e+00
49,2,1,2,2,2.550000e+00
50,4,2,1,2,8.500000e-01
51,3,1,3,3,8.500000e-01
52,6,2,3,2,1.700000e+00
53,3,1,3,3,8.500000e-01
54,4,2,1,4,1.700000e+00
