Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,8.500000e-01
2,4,2,1,3,8.500000e-01
3,6,2,3,4,2.550000e+00
4,1,1,1,4,1.700000e+00
5,3,1,3,1,8.500000e-01
6,1,1,1,4,2.550000e+00
7,5,2,2,2,2.550000e+00
8,5,2,2,1,1.700000e+00
9,4,2,1,1,8.500000e-01
10,6,2,3,1,1.700000e+00
11,3,1,3,4,2.550000e+00
12,2,1,2,2,2.550000e+00
13,3,1,3,3,2.550000e+00
14,1,1,1,2,2.550000e+00
15,5,2,2,1,8.500000e-01
16,2,1,2,1,1.700000e+00
17,4,2,1,3,1.700000e+00
18,6,2,3,1,2.550000e+00
19,1,1,1,2,1.700000e+00
20,3,1,3,1,8.500000e-01
21,4,2,1,3,1.700000e+00
22,3,1,3,2,8.500000e-01
23,2,1,2,3,2.550000e+00
24,4,2,1,4,8.500000e-01
25,1,1,1,4,8.500000e-01
26,3,1,3,2,2.550000e+00
27,1,1,1,1,2.550000e+00
28,4,2,1,2,1.700000e+00
29,6,2,3,3,1.700000e+00
30,4,2,1,1,1.700000e+00
31,6,2,3,3,8.500000e-01
32,1,1,1,1,1.700000e+00
33,6,2,3,1,1.700000e+00
34,5,2,2,2,1.700000e+00
35,1,1,1,3,2.550000e+00
36,4,2,1,4,8.500000e-01
37,5,2,2,2,8.500000e-01
38,4,2,1,4,1.700000e+00
39,6,2,3,2,2.550000e+00
40,1,1,1,2,2.550000e+00
41,1,1,1,3,8.500000e-01
42,3,1,3,2,2.550000e+00
43,4,2,1,4,8.500000e-01
44,6,2,3,3,1.700000e+00
45,6,2,3,1,1.700000e+00
46,1,1,1,2,2.550000e+00
47,4,2,1,4,1.700000e+00
48,3,1,3,4,8.500000e-01
49,2,1,2,4,8.500000e-01
50,6,2,3,3,8.500000e-01
51,3,1,3,2,8.500000e-01
52,3,1,3,3,2.550000e+00
53,3,1,3,3,2.550000e+00
54,2,1,2,3,1.700000e+00
