Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,8.500000e-01
2,6,2,3,1,1.700000e+00
3,6,2,3,2,2.550000e+00
4,6,2,3,3,1.700000e+00
5,2,1,2,3,1.700000e+00
6,1,1,1,2,2.550000e+00
7,5,2,2,2,2.550000e+00
8,6,2,3,4,2.550000e+00
9,4,2,1,4,1.700000e+00
10,1,1,1,2,2.550000e+00
11,6,2,3,1,1.700000e+00
12,1,1,1,3,8.500000e-01
13,4,2,1,3,1.700000e+00
14,1,1,1,2,1.700000e+00
15,3,1,3,3,2.550000e+00
16,1,1,1,2,2.550000e+00
17,2,1,2,1,1.700000e+00
18,5,2,2,2,8.500000e-01
19,2,1,2,3,2.550000e+00
20,1,1,1,4,8.500000e-01
21,6,2,3,1,1.700000e+00
22,2,1,2,2,2.550000e+00
23,3,1,3,1,8.500000e-01
24,4,2,1,1,1.700000e+00
25,3,1,3,3,2.550000e+00
26,4,2,1,1,8.500000e-01
27,6,2,3,1,2.550000e+00
28,3,1,3,2,2.550000e+00
29,3,1,3,3,2.550000e+00
30,1,1,1,1,1.700000e+00
31,4,2,1,4,8.500000e-01
32,5,2,2,1,8.500000e-01
33,5,2,2,1,1.700000e+00
34,1,1,1,4,2.550000e+00
35,6,2,3,3,8.500000e-01
36,3,1,3,1,8.500000e-01
37,3,1,3,2,8.500000e-01
38,4,2,1,3,1.700000e+00
39,4,2,1,4,8.500000e-01
40,4,2,1,4,1.700000e+00
41,6,2,3,3,1.700000e+00
42,1,1,1,4,1.700000e+00
43,1,1,1,1,2.550000e+00
44,2,1,2,4,8.500000e-01
45,1,1,1,3,2.550000e+00
46,3,1,3,4,8.500000e-01
47,5,2,2,2,1.700000e+00
48,3,1,3,4,2.550000e+00
49,4,2,1,2,1.700000e+00
50,6,2,3,3,8.500000e-01
51,4,2,1,4,8.500000e-01
52,4,2,1,3,8.500000e-01
53,6,2,3,4,8.500000e-01
54,3,1,3,2,2.550000e+00
