Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,3,2.550000e+00
2,4,2,1,1,8.500000e-01
3,3,1,3,4,1.700000e+00
4,4,2,1,1,1.700000e+00
5,1,1,1,4,1.700000e+00
6,1,1,1,4,1.700000e+00
7,6,2,3,2,2.550000e+00
8,4,2,1,1,2.550000e+00
9,1,1,1,4,8.500000e-01
10,6,2,3,1,2.550000e+00
11,1,1,1,4,1.700000e+00
12,4,2,1,4,1.700000e+00
13,6,2,3,2,1.700000e+00
14,4,2,1,4,2.550000e+00
15,2,1,2,2,8.500000e-01
16,3,1,3,4,8.500000e-01
17,2,1,2,1,1.700000e+00
18,2,1,2,4,2.550000e+00
19,1,1,1,2,2.550000e+00
20,4,2,1,3,2.550000e+00
21,6,2,3,3,8.500000e-01
22,3,1,3,1,2.550000e+00
23,6,2,3,3,1.700000e+00
24,5,2,2,3,2.550000e+00
25,6,2,3,1,8.500000e-01
26,1,1,1,2,8.500000e-01
27,1,1,1,3,2.550000e+00
28,3,1,3,1,2.550000e+00
29,4,2,1,1,2.550000e+00
30,1,1,1,2,1.700000e+00
31,6,2,3,4,2.550000e+00
32,6,2,3,2,8.500000e-01
33,2,1,2,1,8.500000e-01
34,2,1,2,1,1.700000e+00
35,1,1,1,4,8.500000e-01
36,5,2,2,4,1.700000e+00
37,3,1,3,2,8.500000e-01
38,6,2,3,1,8.500000e-01
39,6,2,3,4,1.700000e+00
40,5,2,2,2,2.550000e+00
41,4,2,1,3,8.500000e-01
42,4,2,1,3,8.500000e-01
43,5,2,2,3,8.500000e-01
44,6,2,3,3,2.550000e+00
45,3,1,3,3,8.500000e-01
46,3,1,3,4,2.550000e+00
47,1,1,1,4,1.700000e+00
48,4,2,1,1,1.700000e+00
49,3,1,3,2,8.500000e-01
50,4,2,1,4,2.550000e+00
51,3,1,3,3,1.700000e+00
52,1,1,1,2,1.700000e+00
53,5,2,2,4,1.700000e+00
54,3,1,3,2,8.500000e-01
