Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,1.700000e+00
2,3,1,3,4,1.700000e+00
3,6,2,3,1,8.500000e-01
4,4,2,1,1,8.500000e-01
5,5,2,2,3,1.700000e+00
6,5,2,2,1,1.700000e+00
7,1,1,1,2,8.500000e-01
8,4,2,1,3,1.700000e+00
9,4,2,1,1,2.550000e+00
10,5,2,2,2,1.700000e+00
11,4,2,1,2,1.700000e+00
12,6,2,3,1,8.500000e-01
13,6,2,3,3,1.700000e+00
14,4,2,1,3,8.500000e-01
15,1,1,1,3,1.700000e+00
16,6,2,3,2,2.550000e+00
17,3,1,3,4,8.500000e-01
18,1,1,1,1,2.550000e+00
19,4,2,1,3,8.500000e-01
20,3,1,3,2,1.700000e+00
21,3,1,3,2,2.550000e+00
22,4,2,1,2,1.700000e+00
23,1,1,1,3,2.550000e+00
24,2,1,2,1,8.500000e-01
25,4,2,1,2,8.500000e-01
26,3,1,3,4,1.700000e+00
27,3,1,3,2,2.550000e+00
28,6,2,3,2,1.700000e+00
29,6,2,3,3,8.500000e-01
30,1,1,1,1,1.700000e+00
31,6,2,3,4,2.550000e+00
32,3,1,3,1,8.500000e-01
33,2,1,2,2,2.550000e+00
34,2,1,2,3,8.500000e-01
35,2,1,2,4,1.700000e+00
36,3,1,3,2,8.500000e-01
37,4,2,1,1,8.500000e-01
38,4,2,1,3,8.500000e-01
39,3,1,3,1,2.550000e+00
40,1,1,1,1,2.550000e+00
41,5,2,2,2,8.500000e-01
42,4,2,1,2,2.550000e+00
43,3,1,3,4,2.550000e+00
44,3,1,3,4,1.700000e+00
45,1,1,1,1,8.500000e-01
46,1,1,1,4,2.550000e+00
47,6,2,3,3,1.700000e+00
48,1,1,1,4,1.700000e+00
49,1,1,1,3,2.550000e+00
50,5,2,2,2,2.550000e+00
51,2,1,2,3,2.550000e+00
52,6,2,3,3,2.550000e+00
53,1,1,1,2,2.550000e+00
54,6,2,3,3,8.500000e-01
