Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,4,8.500000e-01
2,1,1,1,2,1.700000e+00
3,3,1,3,1,1.700000e+00
4,4,2,1,3,2.550000e+00
5,2,1,2,4,2.550000e+00
6,3,1,3,4,8.500000e-01
7,6,2,3,3,1.700000e+00
8,3,1,3,3,8.500000e-01
9,4,2,1,4,2.550000e+00
10,1,1,1,4,2.550000e+00
11,2,1,2,3,8.500000e-01
12,1,1,1,1,2.550000e+00
13,3,1,3,2,2.550000e+00
14,2,1,2,1,1.700000e+00
15,6,2,3,1,2.550000e+00
16,1,1,1,3,8.500000e-01
17,1,1,1,2,1.700000e+00
18,6,2,3,1,2.550000e+00
19,4,2,1,1,8.500000e-01
20,3,1,3,3,8.500000e-01
21,6,2,3,3,8.500000e-01
22,3,1,3,4,8.500000e-01
23,4,2,1,3,1.700000e+00
24,1,1,1,3,8.500000e-01
25,6,2,3,2,1.700000e+00
26,5,2,2,1,8.500000e-01
27,4,2,1,3,1.700000e+00
28,3,1,3,2,8.500000e-01
29,5,2,2,1,2.550000e+00
30,4,2,1,4,2.550000e+00
31,5,2,2,2,1.700000e+00
32,3,1,3,2,2.550000e+00
33,6,2,3,4,2.550000e+00
34,1,1,1,1,8.500000e-01
35,5,2,2,3,1.700000e+00
36,1,1,1,2,2.550000e+00
37,6,2,3,2,8.500000e-01
38,3,1,3,2,1.700000e+00
39,2,1,2,3,2.550000e+00
40,6,2,3,4,1.700000e+00
41,4,2,1,3,2.550000e+00
42,6,2,3,4,1.700000e+00
43,1,1,1,4,8.500000e-01
44,6,2,3,3,1.700000e+00
45,4,2,1,1,1.700000e+00
46,1,1,1,1,2.550000e+00
47,6,2,3,4,1.700000e+00
48,3,1,3,1,1.700000e+00
49,4,2,1,2,8.500000e-01
50,5,2,2,2,2.550000e+00
51,1,1,1,4,8.500000e-01
52,4,2,1,4,2.550000e+00
53,4,2,1,2,1.700000e+00
54,3,1,3,3,8.500000e-01
