Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,2.550000e+00
2,4,2,1,2,8.500000e-01
3,1,1,1,3,8.500000e-01
4,2,1,2,1,1.700000e+00
5,5,2,2,1,8.500000e-01
6,6,2,3,2,8.500000e-01
7,6,2,3,1,2.550000e+00
8,2,1,2,3,8.500000e-01
9,4,2,1,1,1.700000e+00
10,3,1,3,3,8.500000e-01
11,5,2,2,1,2.550000e+00
12,5,2,2,3,1.700000e+00
13,4,2,1,2,1.700000e+00
14,6,2,3,3,8.500000e-01
15,4,2,1,3,1.700000e+00
16,6,2,3,4,1.700000e+00
17,1,1,1,1,8.500000e-01
18,1,1,1,2,2.550000e+00
19,3,1,3,4,8.500000e-01
20,4,2,1,3,2.550000e+00
21,5,2,2,2,2.550000e+00
22,3,1,3,3,8.500000e-01
23,3,1,3,4,8.500000e-01
24,6,2,3,1,2.550000e+00
25,3,1,3,2,1.700000e+00
26,4,2,1,1,8.500000e-01
27,6,2,3,3,1.700000e+00
28,3,1,3,1,1.700000e+00
29,1,1,1,2,1.700000e+00
30,1,1,1,1,2.550000e+00
31,1,1,1,3,8.500000e-01
32,6,2,3,4,2.550000e+00
33,1,1,1,4,8.500000e-01
34,1,1,1,1,2.550000e+00
35,4,2,1,3,1.700000e+00
36,3,1,3,2,8.500000e-01
37,6,2,3,4,1.700000e+00
38,4,2,1,4,2.550000e+00
39,1,1,1,2,1.700000e+00
40,4,2,1,4,2.550000e+00
41,2,1,2,4,2.550000e+00
42,6,2,3,4,1.700000e+00
43,3,1,3,2,2.550000e+00
44,6,2,3,2,1.700000e+00
45,4,2,1,4,2.550000e+00
46,1,1,1,4,2.550000e+00
47,4,2,1,3,2.550000e+00
48,3,1,3,3,8.500000e-01
49,1,1,1,4,8.500000e-01
50,6,2,3,3,1.700000e+00
51,2,1,2,3,2.550000e+00
52,5,2,2,2,1.700000e+00
53,2,1,2,4,8.500000e-01
54,3,1,3,1,1.700000e+00
