Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,8.500000e-01
2,2,1,2,4,2.550000e+00
3,3,1,3,3,8.500000e-01
4,1,1,1,3,8.500000e-01
5,3,1,3,3,1.700000e+00
6,2,1,2,3,8.500000e-01
7,6,2,3,4,1.700000e+00
8,5,2,2,1,1.700000e+00
9,6,2,3,1,1.700000e+00
10,4,2,1,3,2.550000e+00
11,4,2,1,3,1.700000e+00
12,1,1,1,1,2.550000e+00
13,4,2,1,3,2.550000e+00
14,5,2,2,3,8.500000e-01
15,1,1,1,1,1.700000e+00
16,4,2,1,1,8.500000e-01
17,3,1,3,4,2.550000e+00
18,1,1,1,2,2.550000e+00
19,6,2,3,2,8.500000e-01
20,1,1,1,3,2.550000e+00
21,6,2,3,4,1.700000e+00
22,5,2,2,2,8.500000e-01
23,3,1,3,4,2.550000e+00
24,4,2,1,2,1.700000e+00
25,1,1,1,3,2.550000e+00
26,3,1,3,4,2.550000e+00
27,4,2,1,3,8.500000e-01
28,1,1,1,3,8.500000e-01
29,4,2,1,3,2.550000e+00
30,4,2,1,4,2.550000e+00
31,3,1,3,1,1.700000e+00
32,4,2,1,2,8.500000e-01
33,6,2,3,4,1.700000e+00
34,3,1,3,4,1.700000e+00
35,2,1,2,4,2.550000e+00
36,6,2,3,1,2.550000e+00
37,2,1,2,3,8.500000e-01
38,1,1,1,2,1.700000e+00
39,6,2,3,4,2.550000e+00
40,1,1,1,1,1.700000e+00
41,1,1,1,2,1.700000e+00
42,6,2,3,1,8.500000e-01
43,6,2,3,2,1.700000e+00
44,4,2,1,2,8.500000e-01
45,2,1,2,1,1.700000e+00
46,3,1,3,2,2.550000e+00
47,6,2,3,2,2.550000e+00
48,4,2,1,2,8.500000e-01
49,3,1,3,2,1.700000e+00
50,6,2,3,3,8.500000e-01
51,5,2,2,1,2.550000e+00
52,1,1,1,4,8.500000e-01
53,5,2,2,4,8.500000e-01
54,3,1,3,2,1.700000e+00
