Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,8.500000e-01
2,2,1,2,3,8.500000e-01
3,4,2,1,3,8.500000e-01
4,6,2,3,1,1.700000e+00
5,5,2,2,3,8.500000e-01
6,6,2,3,1,8.500000e-01
7,4,2,1,1,8.500000e-01
8,1,1,1,2,1.700000e+00
9,3,1,3,3,1.700000e+00
10,5,2,2,1,2.550000e+00
11,3,1,3,4,1.700000e+00
12,1,1,1,2,1.700000e+00
13,1,1,1,4,8.500000e-01
14,4,2,1,3,2.550000e+00
15,4,2,1,4,2.550000e+00
16,4,2,1,3,2.550000e+00
17,6,2,3,4,1.700000e+00
18,4,2,1,3,1.700000e+00
19,1,1,1,1,2.550000e+00
20,4,2,1,2,8.500000e-01
21,1,1,1,3,2.550000e+00
22,4,2,1,2,8.500000e-01
23,4,2,1,2,1.700000e+00
24,1,1,1,1,1.700000e+00
25,6,2,3,2,8.500000e-01
26,3,1,3,1,1.700000e+00
27,4,2,1,2,8.500000e-01
28,3,1,3,4,2.550000e+00
29,2,1,2,3,8.500000e-01
30,6,2,3,4,2.550000e+00
31,1,1,1,1,1.700000e+00
32,3,1,3,2,1.700000e+00
33,1,1,1,3,8.500000e-01
34,3,1,3,4,2.550000e+00
35,5,2,2,4,8.500000e-01
36,1,1,1,2,2.550000e+00
37,3,1,3,4,2.550000e+00
38,6,2,3,2,2.550000e+00
39,2,1,2,4,2.550000e+00
40,5,2,2,1,1.700000e+00
41,3,1,3,3,8.500000e-01
42,3,1,3,2,1.700000e+00
43,3,1,3,2,8.500000e-01
44,1,1,1,3,8.500000e-01
45,2,1,2,4,2.550000e+00
46,6,2,3,4,1.700000e+00
47,6,2,3,2,1.700000e+00
48,2,1,2,1,1.700000e+00
49,6,2,3,1,2.550000e+00
50,5,2,2,2,8.500000e-01
51,4,2,1,3,2.550000e+00
52,6,2,3,4,1.700000e+00
53,1,1,1,3,2.550000e+00
54,3,1,3,2,2.550000e+00
