Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,8.500000e-01
2,6,2,3,2,1.700000e+00
3,5,2,2,1,1.700000e+00
4,2,1,2,1,1.700000e+00
5,1,1,1,3,8.500000e-01
6,6,2,3,4,8.500000e-01
7,4,2,1,4,8.500000e-01
8,4,2,1,1,1.700000e+00
9,1,1,1,2,1.700000e+00
10,2,1,2,3,8.500000e-01
11,1,1,1,4,8.500000e-01
12,5,2,2,2,2.550000e+00
13,3,1,3,2,8.500000e-01
14,6,2,3,2,2.550000e+00
15,6,2,3,4,2.550000e+00
16,6,2,3,2,2.550000e+00
17,3,1,3,4,8.500000e-01
18,3,1,3,3,2.550000e+00
19,4,2,1,3,1.700000e+00
20,5,2,2,1,2.550000e+00
21,4,2,1,1,8.500000e-01
22,3,1,3,4,8.500000e-01
23,4,2,1,2,2.550000e+00
24,1,1,1,4,2.550000e+00
25,3,1,3,3,1.700000e+00
26,4,2,1,4,1.700000e+00
27,5,2,2,2,1.700000e+00
28,3,1,3,2,1.700000e+00
29,3,1,3,3,8.500000e-01
30,4,2,1,2,2.550000e+00
31,2,1,2,3,1.700000e+00
32,4,2,1,2,1.700000e+00
33,6,2,3,2,8.500000e-01
34,4,2,1,1,8.500000e-01
35,6,2,3,1,2.550000e+00
36,1,1,1,3,8.500000e-01
37,1,1,1,1,8.500000e-01
38,6,2,3,1,1.700000e+00
39,1,1,1,1,2.550000e+00
40,6,2,3,4,2.550000e+00
41,6,2,3,4,8.500000e-01
42,6,2,3,3,2.550000e+00
43,2,1,2,2,1.700000e+00
44,5,2,2,3,1.700000e+00
45,1,1,1,4,2.550000e+00
46,3,1,3,2,8.500000e-01
47,2,1,2,3,1.700000e+00
48,4,2,1,1,2.550000e+00
49,1,1,1,3,2.550000e+00
50,3,1,3,2,1.700000e+00
51,1,1,1,2,2.550000e+00
52,4,2,1,4,8.500000e-01
53,3,1,3,4,1.700000e+00
54,1,1,1,4,2.550000e+00
