Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,8.500000e-01
2,1,1,1,3,8.500000e-01
3,6,2,3,2,2.550000e+00
4,1,1,1,1,1.700000e+00
5,4,2,1,4,2.550000e+00
6,4,2,1,4,8.500000e-01
7,2,1,2,1,1.700000e+00
8,4,2,1,2,1.700000e+00
9,6,2,3,3,1.700000e+00
10,6,2,3,4,8.500000e-01
11,5,2,2,2,1.700000e+00
12,4,2,1,2,8.500000e-01
13,2,1,2,3,2.550000e+00
14,2,1,2,1,2.550000e+00
15,4,2,1,3,1.700000e+00
16,1,1,1,1,8.500000e-01
17,6,2,3,4,8.500000e-01
18,1,1,1,1,1.700000e+00
19,3,1,3,2,8.500000e-01
20,3,1,3,3,8.500000e-01
21,1,1,1,4,1.700000e+00
22,5,2,2,1,2.550000e+00
23,6,2,3,3,2.550000e+00
24,2,1,2,2,8.500000e-01
25,6,2,3,4,2.550000e+00
26,1,1,1,4,2.550000e+00
27,3,1,3,4,2.550000e+00
28,4,2,1,4,2.550000e+00
29,4,2,1,2,1.700000e+00
30,1,1,1,1,8.500000e-01
31,4,2,1,1,2.550000e+00
32,4,2,1,2,2.550000e+00
33,3,1,3,1,1.700000e+00
34,6,2,3,3,1.700000e+00
35,4,2,1,3,2.550000e+00
36,6,2,3,3,8.500000e-01
37,6,2,3,3,1.700000e+00
38,3,1,3,1,8.500000e-01
39,3,1,3,3,1.700000e+00
40,5,2,2,2,2.550000e+00
41,4,2,1,4,1.700000e+00
42,6,2,3,2,1.700000e+00
43,5,2,2,2,2.550000e+00
44,3,1,3,2,2.550000e+00
45,1,1,1,1,2.550000e+00
46,1,1,1,3,2.550000e+00
47,6,2,3,4,8.500000e-01
48,5,2,2,3,1.700000e+00
49,3,1,3,4,1.700000e+00
50,3,1,3,4,8.500000e-01
51,2,1,2,2,8.500000e-01
52,3,1,3,2,1.700000e+00
53,1,1,1,4,8.500000e-01
54,3,1,3,2,8.500000e-01
