Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,1,1.700000e+00
2,5,2,2,4,2.550000e+00
3,1,1,1,2,2.550000e+00
4,6,2,3,1,8.500000e-01
5,5,2,2,2,2.550000e+00
6,2,1,2,2,2.550000e+00
7,5,2,2,4,2.550000e+00
8,3,1,3,4,2.550000e+00
9,2,1,2,2,8.500000e-01
10,4,2,1,4,1.700000e+00
11,4,2,1,1,8.500000e-01
12,3,1,3,4,1.700000e+00
13,1,1,1,2,8.500000e-01
14,6,2,3,2,2.550000e+00
15,4,2,1,1,1.700000e+00
16,6,2,3,3,2.550000e+00
17,4,2,1,3,2.550000e+00
18,6,2,3,3,8.500000e-01
19,1,1,1,2,1.700000e+00
20,3,1,3,4,8.500000e-01
21,4,2,1,4,8.500000e-01
22,6,2,3,3,2.550000e+00
23,3,1,3,1,8.500000e-01
24,6,2,3,4,2.550000e+00
25,5,2,2,4,8.500000e-01
26,2,1,2,2,1.700000e+00
27,2,1,2,4,8.500000e-01
28,1,1,1,2,2.550000e+00
29,4,2,1,2,1.700000e+00
30,1,1,1,2,1.700000e+00
31,5,2,2,3,1.700000e+00
32,6,2,3,2,8.500000e-01
33,4,2,1,2,2.550000e+00
34,6,2,3,2,8.500000e-01
35,1,1,1,3,1.700000e+00
36,3,1,3,2,1.700000e+00
37,1,1,1,2,1.700000e+00
38,4,2,1,4,1.700000e+00
39,3,1,3,1,2.550000e+00
40,3,1,3,2,2.550000e+00
41,4,2,1,1,8.500000e-01
42,1,1,1,2,8.500000e-01
43,2,1,2,4,2.550000e+00
44,1,1,1,3,8.500000e-01
45,4,2,1,3,8.500000e-01
46,3,1,3,1,2.550000e+00
47,1,1,1,3,1.700000e+00
48,1,1,1,3,1.700000e+00
49,6,2,3,1,2.550000e+00
50,3,1,3,4,8.500000e-01
51,6,2,3,4,1.700000e+00
52,3,1,3,1,8.500000e-01
53,6,2,3,4,1.700000e+00
54,3,1,3,1,1.700000e+00
