Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,1.700000e+00
2,5,2,2,1,1.700000e+00
3,3,1,3,4,2.550000e+00
4,4,2,1,4,8.500000e-01
5,1,1,1,4,8.500000e-01
6,6,2,3,2,8.500000e-01
7,2,1,2,2,8.500000e-01
8,1,1,1,1,8.500000e-01
9,3,1,3,4,2.550000e+00
10,1,1,1,1,8.500000e-01
11,4,2,1,1,8.500000e-01
12,4,2,1,2,8.500000e-01
13,6,2,3,1,1.700000e+00
14,4,2,1,2,8.500000e-01
15,3,1,3,4,8.500000e-01
16,5,2,2,2,1.700000e+00
17,3,1,3,1,1.700000e+00
18,1,1,1,3,8.500000e-01
19,3,1,3,1,2.550000e+00
20,2,1,2,4,2.550000e+00
21,6,2,3,3,1.700000e+00
22,2,1,2,3,2.550000e+00
23,4,2,1,4,2.550000e+00
24,6,2,3,2,1.700000e+00
25,3,1,3,4,2.550000e+00
26,3,1,3,2,8.500000e-01
27,1,1,1,3,8.500000e-01
28,4,2,1,1,1.700000e+00
29,6,2,3,3,2.550000e+00
30,1,1,1,4,2.550000e+00
31,5,2,2,2,2.550000e+00
32,3,1,3,4,8.500000e-01
33,4,2,1,1,1.700000e+00
34,4,2,1,3,8.500000e-01
35,6,2,3,4,2.550000e+00
36,4,2,1,3,2.550000e+00
37,6,2,3,2,1.700000e+00
38,1,1,1,2,1.700000e+00
39,2,1,2,2,1.700000e+00
40,1,1,1,2,2.550000e+00
41,3,1,3,2,1.700000e+00
42,4,2,1,4,2.550000e+00
43,5,2,2,3,8.500000e-01
44,4,2,1,1,1.700000e+00
45,1,1,1,1,2.550000e+00
46,5,2,2,1,8.500000e-01
47,6,2,3,1,8.500000e-01
48,1,1,1,2,1.700000e+00
49,3,1,3,3,1.700000e+00
50,6,2,3,2,1.700000e+00
51,6,2,3,3,2.550000e+00
52,3,1,3,4,1.700000e+00
53,2,1,2,1,2.550000e+00
54,6,2,3,1,2.550000e+00
