Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,3,2.550000e+00
2,4,2,1,4,1.700000e+00
3,1,1,1,4,2.550000e+00
4,3,1,3,4,8.500000e-01
5,3,1,3,1,1.700000e+00
6,4,2,1,1,2.550000e+00
7,4,2,1,4,1.700000e+00
8,2,1,2,3,8.500000e-01
9,1,1,1,4,2.550000e+00
10,6,2,3,1,2.550000e+00
11,4,2,1,1,1.700000e+00
12,3,1,3,4,1.700000e+00
13,3,1,3,4,2.550000e+00
14,3,1,3,1,8.500000e-01
15,1,1,1,1,1.700000e+00
16,3,1,3,2,2.550000e+00
17,6,2,3,4,8.500000e-01
18,2,1,2,3,1.700000e+00
19,6,2,3,2,8.500000e-01
20,4,2,1,3,8.500000e-01
21,4,2,1,2,8.500000e-01
22,3,1,3,3,1.700000e+00
23,1,1,1,4,1.700000e+00
24,1,1,1,3,8.500000e-01
25,1,1,1,4,2.550000e+00
26,1,1,1,3,8.500000e-01
27,6,2,3,3,2.550000e+00
28,6,2,3,4,2.550000e+00
29,4,2,1,3,1.700000e+00
30,6,2,3,1,1.700000e+00
31,2,1,2,1,2.550000e+00
32,5,2,2,1,2.550000e+00
33,1,1,1,2,1.700000e+00
34,4,2,1,2,8.500000e-01
35,6,2,3,4,8.500000e-01
36,3,1,3,1,8.500000e-01
37,4,2,1,2,2.550000e+00
38,1,1,1,4,1.700000e+00
39,6,2,3,3,8.500000e-01
40,5,2,2,1,2.550000e+00
41,4,2,1,2,1.700000e+00
42,3,1,3,2,2.550000e+00
43,5,2,2,3,1.700000e+00
44,1,1,1,2,1.700000e+00
45,3,1,3,2,8.500000e-01
46,6,2,3,2,2.550000e+00
47,6,2,3,3,1.700000e+00
48,4,2,1,4,8.500000e-01
49,5,2,2,2,1.700000e+00
50,2,1,2,3,8.500000e-01
51,3,1,3,1,8.500000e-01
52,5,2,2,1,8.500000e-01
53,6,2,3,4,2.550000e+00
54,1,1,1,3,2.550000e+00
