Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,3,8.500000e-01
2,4,2,1,3,1.700000e+00
3,2,1,2,1,2.550000e+00
4,1,1,1,1,8.500000e-01
5,3,1,3,2,8.500000e-01
6,6,2,3,3,1.700000e+00
7,1,1,1,1,8.500000e-01
8,3,1,3,1,1.700000e+00
9,1,1,1,3,8.500000e-01
10,1,1,1,2,1.700000e+00
11,1,1,1,3,2.550000e+00
12,3,1,3,1,8.500000e-01
13,3,1,3,4,8.500000e-01
14,1,1,1,2,1.700000e+00
15,4,2,1,1,8.500000e-01
16,3,1,3,3,8.500000e-01
17,4,2,1,4,2.550000e+00
18,1,1,1,4,2.550000e+00
19,5,2,2,4,1.700000e+00
20,6,2,3,1,2.550000e+00
21,2,1,2,2,2.550000e+00
22,1,1,1,1,1.700000e+00
23,3,1,3,4,8.500000e-01
24,6,2,3,3,1.700000e+00
25,4,2,1,3,2.550000e+00
26,3,1,3,4,1.700000e+00
27,4,2,1,1,8.500000e-01
28,3,1,3,2,2.550000e+00
29,1,1,1,2,2.550000e+00
30,6,2,3,2,1.700000e+00
31,5,2,2,1,2.550000e+00
32,6,2,3,3,1.700000e+00
33,6,2,3,1,2.550000e+00
34,3,1,3,4,8.500000e-01
35,4,2,1,1,1.700000e+00
36,2,1,2,2,2.550000e+00
37,1,1,1,2,2.550000e+00
38,5,2,2,2,1.700000e+00
39,6,2,3,4,2.550000e+00
40,6,2,3,4,8.500000e-01
41,2,1,2,3,1.700000e+00
42,5,2,2,2,1.700000e+00
43,4,2,1,1,2.550000e+00
44,6,2,3,3,8.500000e-01
45,4,2,1,3,8.500000e-01
46,5,2,2,3,2.550000e+00
47,3,1,3,3,8.500000e-01
48,6,2,3,3,1.700000e+00
49,6,2,3,4,8.500000e-01
50,4,2,1,3,1.700000e+00
51,2,1,2,4,2.550000e+00
52,1,1,1,2,2.550000e+00
53,3,1,3,1,8.500000e-01
54,4,2,1,4,1.700000e+00
