Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,1,2.550000e+00
2,4,2,1,4,1.700000e+00
3,6,2,3,2,1.700000e+00
4,5,2,2,4,8.500000e-01
5,1,1,1,1,1.700000e+00
6,6,2,3,1,8.500000e-01
7,3,1,3,4,2.550000e+00
8,4,2,1,2,1.700000e+00
9,1,1,1,3,8.500000e-01
10,1,1,1,4,1.700000e+00
11,2,1,2,3,8.500000e-01
12,3,1,3,3,8.500000e-01
13,4,2,1,3,2.550000e+00
14,6,2,3,3,2.550000e+00
15,5,2,2,3,2.550000e+00
16,6,2,3,4,1.700000e+00
17,1,1,1,4,1.700000e+00
18,4,2,1,2,2.550000e+00
19,6,2,3,1,1.700000e+00
20,2,1,2,2,2.550000e+00
21,4,2,1,1,2.550000e+00
22,1,1,1,4,1.700000e+00
23,1,1,1,1,8.500000e-01
24,2,1,2,2,8.500000e-01
25,6,2,3,3,1.700000e+00
26,3,1,3,1,1.700000e+00
27,5,2,2,1,8.500000e-01
28,2,1,2,4,8.500000e-01
29,3,1,3,2,8.500000e-01
30,3,1,3,3,2.550000e+00
31,3,1,3,3,1.700000e+00
32,4,2,1,2,2.550000e+00
33,3,1,3,3,8.500000e-01
34,1,1,1,3,1.700000e+00
35,5,2,2,2,1.700000e+00
36,1,1,1,3,8.500000e-01
37,6,2,3,1,2.550000e+00
38,2,1,2,3,2.550000e+00
39,6,2,3,2,1.700000e+00
40,3,1,3,4,2.550000e+00
41,4,2,1,2,8.500000e-01
42,5,2,2,3,8.500000e-01
43,1,1,1,2,2.550000e+00
44,1,1,1,3,2.550000e+00
45,6,2,3,2,2.550000e+00
46,1,1,1,2,8.500000e-01
47,6,2,3,4,2.550000e+00
48,3,1,3,4,1.700000e+00
49,3,1,3,3,8.500000e-01
50,4,2,1,1,8.500000e-01
51,4,2,1,1,8.500000e-01
52,6,2,3,4,1.700000e+00
53,4,2,1,2,1.700000e+00
54,4,2,1,1,2.550000e+00
