Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,8.500000e-01
2,3,1,3,3,2.550000e+00
3,1,1,1,3,2.550000e+00
4,5,2,2,2,2.550000e+00
5,6,2,3,1,2.550000e+00
6,2,1,2,4,8.500000e-01
7,2,1,2,2,2.550000e+00
8,1,1,1,3,8.500000e-01
9,4,2,1,1,8.500000e-01
10,5,2,2,4,2.550000e+00
11,4,2,1,1,1.700000e+00
12,3,1,3,1,8.500000e-01
13,6,2,3,4,8.500000e-01
14,4,2,1,1,8.500000e-01
15,6,2,3,3,8.500000e-01
16,3,1,3,4,2.550000e+00
17,3,1,3,4,2.550000e+00
18,4,2,1,4,1.700000e+00
19,6,2,3,1,8.500000e-01
20,6,2,3,4,8.500000e-01
21,2,1,2,3,1.700000e+00
22,1,1,1,3,2.550000e+00
23,6,2,3,4,2.550000e+00
24,4,2,1,4,1.700000e+00
25,6,2,3,3,1.700000e+00
26,3,1,3,1,8.500000e-01
27,4,2,1,2,1.700000e+00
28,4,2,1,1,2.550000e+00
29,1,1,1,4,1.700000e+00
30,2,1,2,2,1.700000e+00
31,4,2,1,2,1.700000e+00
32,1,1,1,4,8.500000e-01
33,4,2,1,3,8.500000e-01
34,6,2,3,4,1.700000e+00
35,1,1,1,4,2.550000e+00
36,3,1,3,2,8.500000e-01
37,6,2,3,3,2.550000e+00
38,1,1,1,1,1.700000e+00
39,5,2,2,4,2.550000e+00
40,1,1,1,1,1.700000e+00
41,1,1,1,3,8.500000e-01
42,3,1,3,3,1.700000e+00
43,3,1,3,3,1.700000e+00
44,6,2,3,4,8.500000e-01
45,4,2,1,3,2.550000e+00
46,1,1,1,2,2.550000e+00
47,5,2,2,3,8.500000e-01
48,1,1,1,2,1.700000e+00
49,5,2,2,3,2.550000e+00
50,3,1,3,2,1.700000e+00
51,2,1,2,1,1.700000e+00
52,3,1,3,3,1.700000e+00
53,3,1,3,1,2.550000e+00
54,4,2,1,1,8.500000e-01
