Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,2,2.550000e+00
2,4,2,1,2,1.700000e+00
3,3,1,3,3,8.500000e-01
4,5,2,2,2,2.550000e+00
5,1,1,1,1,1.700000e+00
6,6,2,3,3,1.700000e+00
7,1,1,1,1,2.550000e+00
8,4,2,1,4,1.700000e+00
9,3,1,3,1,1.700000e+00
10,2,1,2,1,2.550000e+00
11,6,2,3,4,8.500000e-01
12,5,2,2,3,1.700000e+00
13,3,1,3,1,8.500000e-01
14,6,2,3,1,8.500000e-01
15,6,2,3,3,1.700000e+00
16,4,2,1,1,8.500000e-01
17,1,1,1,1,1.700000e+00
18,2,1,2,2,1.700000e+00
19,3,1,3,4,8.500000e-01
20,2,1,2,3,2.550000e+00
21,1,1,1,2,8.500000e-01
22,3,1,3,3,8.500000e-01
23,4,2,1,4,8.500000e-01
24,6,2,3,1,8.500000e-01
25,4,2,1,2,2.550000e+00
26,4,2,1,3,2.550000e+00
27,3,1,3,2,2.550000e+00
28,2,1,2,2,8.500000e-01
29,6,2,3,4,1.700000e+00
30,4,2,1,4,1.700000e+00
31,6,2,3,1,8.500000e-01
32,3,1,3,2,2.550000e+00
33,5,2,2,4,2.550000e+00
34,3,1,3,2,8.500000e-01
35,1,1,1,3,1.700000e+00
36,1,1,1,1,8.500000e-01
37,1,1,1,3,2.550000e+00
38,6,2,3,1,1.700000e+00
39,2,1,2,4,8.500000e-01
40,1,1,1,1,2.550000e+00
41,3,1,3,2,2.550000e+00
42,6,2,3,4,2.550000e+00
43,3,1,3,3,8.500000e-01
44,4,2,1,2,2.550000e+00
45,6,2,3,4,1.700000e+00
46,3,1,3,1,1.700000e+00
47,5,2,2,2,8.500000e-01
48,1,1,1,4,2.550000e+00
49,4,2,1,1,1.700000e+00
50,6,2,3,1,2.550000e+00
51,4,2,1,1,8.500000e-01
52,4,2,1,3,1.700000e+00
53,1,1,1,4,2.550000e+00
54,1,1,1,3,1.700000e+00
