Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,2.550000e+00
2,5,2,2,2,1.700000e+00
3,1,1,1,3,8.500000e-01
4,4,2,1,2,8.500000e-01
5,6,2,3,3,2.550000e+00
6,5,2,2,4,2.550000e+00
7,3,1,3,4,2.550000e+00
8,3,1,3,1,8.500000e-01
9,6,2,3,1,1.700000e+00
10,6,2,3,2,8.500000e-01
11,3,1,3,4,1.700000e+00
12,4,2,1,4,8.500000e-01
13,4,2,1,2,2.550000e+00
14,1,1,1,2,2.550000e+00
15,3,1,3,2,1.700000e+00
16,1,1,1,3,2.550000e+00
17,5,2,2,2,1.700000e+00
18,1,1,1,3,2.550000e+00
19,4,2,1,2,8.500000e-01
20,4,2,1,4,1.700000e+00
21,3,1,3,3,1.700000e+00
22,4,2,1,4,1.700000e+00
23,6,2,3,1,8.500000e-01
24,6,2,3,1,8.500000e-01
25,6,2,3,1,2.550000e+00
26,4,2,1,4,1.700000e+00
27,6,2,3,2,1.700000e+00
28,1,1,1,1,8.500000e-01
29,1,1,1,4,1.700000e+00
30,3,1,3,4,8.500000e-01
31,3,1,3,4,8.500000e-01
32,1,1,1,1,1.700000e+00
33,5,2,2,3,2.550000e+00
34,4,2,1,3,1.700000e+00
35,2,1,2,4,1.700000e+00
36,1,1,1,1,8.500000e-01
37,6,2,3,2,2.550000e+00
38,4,2,1,4,1.700000e+00
39,5,2,2,1,8.500000e-01
40,6,2,3,1,2.550000e+00
41,4,2,1,2,8.500000e-01
42,3,1,3,3,1.700000e+00
43,2,1,2,4,2.550000e+00
44,4,2,1,2,1.700000e+00
45,6,2,3,3,2.550000e+00
46,1,1,1,3,1.700000e+00
47,2,1,2,1,2.550000e+00
48,2,1,2,3,8.500000e-01
49,2,1,2,2,8.500000e-01
50,1,1,1,3,2.550000e+00
51,3,1,3,4,8.500000e-01
52,3,1,3,4,2.550000e+00
53,1,1,1,2,8.500000e-01
54,6,2,3,4,2.550000e+00
