Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,3,8.500000e-01
2,6,2,3,3,2.550000e+00
3,6,2,3,2,1.700000e+00
4,6,2,3,1,1.700000e+00
5,6,2,3,4,8.500000e-01
6,4,2,1,4,2.550000e+00
7,4,2,1,4,1.700000e+00
8,1,1,1,2,2.550000e+00
9,1,1,1,1,8.500000e-01
10,4,2,1,3,8.500000e-01
11,3,1,3,4,1.700000e+00
12,4,2,1,4,2.550000e+00
13,1,1,1,1,1.700000e+00
14,6,2,3,2,2.550000e+00
15,5,2,2,1,1.700000e+00
16,6,2,3,2,2.550000e+00
17,4,2,1,1,1.700000e+00
18,1,1,1,3,8.500000e-01
19,4,2,1,1,2.550000e+00
20,3,1,3,2,8.500000e-01
21,1,1,1,4,2.550000e+00
22,3,1,3,2,2.550000e+00
23,1,1,1,3,8.500000e-01
24,3,1,3,3,8.500000e-01
25,1,1,1,2,1.700000e+00
26,3,1,3,1,1.700000e+00
27,2,1,2,2,1.700000e+00
28,4,2,1,1,8.500000e-01
29,3,1,3,4,1.700000e+00
30,2,1,2,2,2.550000e+00
31,6,2,3,3,1.700000e+00
32,3,1,3,4,2.550000e+00
33,5,2,2,2,8.500000e-01
34,3,1,3,1,1.700000e+00
35,1,1,1,2,1.700000e+00
36,1,1,1,3,2.550000e+00
37,4,2,1,2,8.500000e-01
38,6,2,3,4,2.550000e+00
39,3,1,3,2,8.500000e-01
40,6,2,3,4,8.500000e-01
41,6,2,3,2,8.500000e-01
42,1,1,1,3,2.550000e+00
43,5,2,2,4,2.550000e+00
44,5,2,2,1,2.550000e+00
45,4,2,1,2,1.700000e+00
46,4,2,1,2,2.550000e+00
47,3,1,3,1,8.500000e-01
48,6,2,3,3,1.700000e+00
49,4,2,1,3,1.700000e+00
50,5,2,2,4,2.550000e+00
51,2,1,2,4,1.700000e+00
52,2,1,2,3,8.500000e-01
53,3,1,3,4,8.500000e-01
54,1,1,1,4,8.500000e-01
