Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,2,2.550000e+00
2,6,2,3,4,1.700000e+00
3,1,1,1,2,2.550000e+00
4,5,2,2,3,8.500000e-01
5,6,2,3,4,2.550000e+00
6,4,2,1,1,8.500000e-01
7,4,2,1,2,1.700000e+00
8,2,1,2,2,8.500000e-01
9,6,2,3,1,2.550000e+00
10,1,1,1,3,2.550000e+00
11,6,2,3,4,2.550000e+00
12,5,2,2,4,8.500000e-01
13,6,2,3,4,8.500000e-01
14,3,1,3,2,1.700000e+00
15,3,1,3,3,1.700000e+00
16,1,1,1,1,1.700000e+00
17,6,2,3,4,8.500000e-01
18,4,2,1,1,2.550000e+00
19,4,2,1,2,2.550000e+00
20,4,2,1,3,2.550000e+00
21,5,2,2,3,2.550000e+00
22,4,2,1,4,8.500000e-01
23,5,2,2,3,1.700000e+00
24,1,1,1,1,8.500000e-01
25,3,1,3,3,8.500000e-01
26,4,2,1,1,2.550000e+00
27,1,1,1,4,8.500000e-01
28,1,1,1,1,8.500000e-01
29,2,1,2,2,1.700000e+00
30,3,1,3,2,8.500000e-01
31,1,1,1,3,1.700000e+00
32,6,2,3,3,8.500000e-01
33,1,1,1,1,1.700000e+00
34,4,2,1,2,8.500000e-01
35,4,2,1,4,1.700000e+00
36,3,1,3,3,1.700000e+00
37,3,1,3,4,8.500000e-01
38,4,2,1,3,8.500000e-01
39,3,1,3,1,2.550000e+00
40,5,2,2,4,1.700000e+00
41,6,2,3,2,1.700000e+00
42,1,1,1,4,2.550000e+00
43,2,1,2,1,1.700000e+00
44,3,1,3,2,1.700000e+00
45,2,1,2,2,1.700000e+00
46,1,1,1,4,2.550000e+00
47,4,2,1,4,1.700000e+00
48,6,2,3,2,8.500000e-01
49,3,1,3,3,2.550000e+00
50,3,1,3,1,1.700000e+00
51,6,2,3,4,2.550000e+00
52,3,1,3,1,2.550000e+00
53,1,1,1,3,8.500000e-01
54,2,1,2,4,2.550000e+00
