Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,2.550000e+00
2,6,2,3,4,1.700000e+00
3,4,2,1,3,8.500000e-01
4,6,2,3,4,2.550000e+00
5,4,2,1,1,2.550000e+00
6,4,2,1,2,2.550000e+00
7,5,2,2,3,2.550000e+00
8,4,2,1,4,1.700000e+00
9,4,2,1,4,1.700000e+00
10,4,2,1,2,8.500000e-01
11,1,1,1,1,8.500000e-01
12,2,1,2,2,1.700000e+00
13,5,2,2,4,1.700000e+00
14,6,2,3,4,2.550000e+00
15,4,2,1,3,2.550000e+00
16,1,1,1,4,2.550000e+00
17,6,2,3,4,8.500000e-01
18,1,1,1,3,1.700000e+00
19,1,1,1,4,8.500000e-01
20,3,1,3,3,1.700000e+00
21,2,1,2,2,8.500000e-01
22,1,1,1,4,2.550000e+00
23,6,2,3,2,8.500000e-01
24,3,1,3,4,8.500000e-01
25,6,2,3,4,8.500000e-01
26,4,2,1,2,1.700000e+00
27,5,2,2,3,1.700000e+00
28,2,1,2,2,1.700000e+00
29,6,2,3,3,8.500000e-01
30,3,1,3,1,2.550000e+00
31,5,2,2,3,8.500000e-01
32,1,1,1,3,8.500000e-01
33,4,2,1,4,8.500000e-01
34,5,2,2,4,8.500000e-01
35,4,2,1,1,2.550000e+00
36,3,1,3,2,8.500000e-01
37,3,1,3,3,1.700000e+00
38,2,1,2,4,2.550000e+00
39,3,1,3,2,1.700000e+00
40,1,1,1,3,2.550000e+00
41,4,2,1,1,8.500000e-01
42,3,1,3,3,2.550000e+00
43,1,1,1,2,2.550000e+00
44,2,1,2,1,1.700000e+00
45,1,1,1,1,1.700000e+00
46,1,1,1,1,1.700000e+00
47,6,2,3,1,2.550000e+00
48,3,1,3,2,1.700000e+00
49,3,1,3,3,8.500000e-01
50,6,2,3,2,1.700000e+00
51,6,2,3,2,2.550000e+00
52,3,1,3,1,1.700000e+00
53,1,1,1,1,8.500000e-01
54,3,1,3,1,2.550000e+00
