Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,2.550000e+00
2,1,1,1,4,1.700000e+00
3,3,1,3,2,2.550000e+00
4,6,2,3,2,1.700000e+00
5,1,1,1,2,1.700000e+00
6,6,2,3,4,8.500000e-01
7,1,1,1,1,1.700000e+00
8,5,2,2,3,8.500000e-01
9,3,1,3,1,8.500000e-01
10,1,1,1,4,1.700000e+00
11,6,2,3,3,1.700000e+00
12,3,1,3,3,8.500000e-01
13,6,2,3,4,2.550000e+00
14,6,2,3,1,8.500000e-01
15,2,1,2,3,2.550000e+00
16,1,1,1,3,8.500000e-01
17,4,2,1,2,8.500000e-01
18,4,2,1,1,1.700000e+00
19,3,1,3,4,1.700000e+00
20,1,1,1,4,1.700000e+00
21,1,1,1,2,1.700000e+00
22,4,2,1,1,1.700000e+00
23,1,1,1,1,1.700000e+00
24,2,1,2,4,8.500000e-01
25,2,1,2,1,2.550000e+00
26,4,2,1,1,2.550000e+00
27,2,1,2,3,8.500000e-01
28,6,2,3,2,2.550000e+00
29,1,1,1,3,1.700000e+00
30,6,2,3,3,8.500000e-01
31,2,1,2,1,2.550000e+00
32,4,2,1,3,1.700000e+00
33,6,2,3,3,2.550000e+00
34,4,2,1,2,8.500000e-01
35,3,1,3,4,8.500000e-01
36,3,1,3,3,8.500000e-01
37,3,1,3,1,8.500000e-01
38,3,1,3,2,2.550000e+00
39,3,1,3,4,2.550000e+00
40,5,2,2,2,2.550000e+00
41,6,2,3,4,2.550000e+00
42,4,2,1,1,2.550000e+00
43,1,1,1,2,2.550000e+00
44,4,2,1,2,2.550000e+00
45,4,2,1,2,8.500000e-01
46,5,2,2,1,1.700000e+00
47,5,2,2,2,8.500000e-01
48,1,1,1,1,1.700000e+00
49,4,2,1,1,1.700000e+00
50,3,1,3,3,2.550000e+00
51,4,2,1,4,1.700000e+00
52,6,2,3,4,2.550000e+00
53,5,2,2,1,8.500000e-01
54,6,2,3,2,8.500000e-01
