Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,1,2.550000e+00
2,4,2,1,4,8.500000e-01
3,1,1,1,4,2.550000e+00
4,1,1,1,2,1.700000e+00
5,5,2,2,2,8.500000e-01
6,4,2,1,4,1.700000e+00
7,6,2,3,4,2.550000e+00
8,5,2,2,1,1.700000e+00
9,4,2,1,1,2.550000e+00
10,1,1,1,2,8.500000e-01
11,1,1,1,1,2.550000e+00
12,4,2,1,4,1.700000e+00
13,6,2,3,1,2.550000e+00
14,1,1,1,3,2.550000e+00
15,4,2,1,3,2.550000e+00
16,1,1,1,2,1.700000e+00
17,6,2,3,4,2.550000e+00
18,3,1,3,2,8.500000e-01
19,3,1,3,1,1.700000e+00
20,4,2,1,1,1.700000e+00
21,2,1,2,1,1.700000e+00
22,3,1,3,1,1.700000e+00
23,6,2,3,3,2.550000e+00
24,3,1,3,4,1.700000e+00
25,6,2,3,2,1.700000e+00
26,3,1,3,4,8.500000e-01
27,5,2,2,2,1.700000e+00
28,2,1,2,4,1.700000e+00
29,4,2,1,1,8.500000e-01
30,3,1,3,4,8.500000e-01
31,6,2,3,2,2.550000e+00
32,3,1,3,2,8.500000e-01
33,3,1,3,1,8.500000e-01
34,6,2,3,3,1.700000e+00
35,3,1,3,1,8.500000e-01
36,2,1,2,4,2.550000e+00
37,5,2,2,4,1.700000e+00
38,1,1,1,2,1.700000e+00
39,6,2,3,3,8.500000e-01
40,1,1,1,3,2.550000e+00
41,2,1,2,3,8.500000e-01
42,4,2,1,2,2.550000e+00
43,4,2,1,2,2.550000e+00
44,4,2,1,4,8.500000e-01
45,1,1,1,1,1.700000e+00
46,6,2,3,3,1.700000e+00
47,3,1,3,1,8.500000e-01
48,1,1,1,3,2.550000e+00
49,1,1,1,3,2.550000e+00
50,6,2,3,1,8.500000e-01
51,5,2,2,2,8.500000e-01
52,3,1,3,3,8.500000e-01
53,6,2,3,4,2.550000e+00
54,2,1,2,3,8.500000e-01
