Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,1.700000e+00
2,1,1,1,2,8.500000e-01
3,1,1,1,1,8.500000e-01
4,4,2,1,2,2.550000e+00
5,3,1,3,3,2.550000e+00
6,3,1,3,1,8.500000e-01
7,3,1,3,1,8.500000e-01
8,5,2,2,2,2.550000e+00
9,6,2,3,1,1.700000e+00
10,4,2,1,4,8.500000e-01
11,1,1,1,3,1.700000e+00
12,2,1,2,1,1.700000e+00
13,1,1,1,3,2.550000e+00
14,4,2,1,3,2.550000e+00
15,3,1,3,2,2.550000e+00
16,1,1,1,4,1.700000e+00
17,3,1,3,1,2.550000e+00
18,1,1,1,4,1.700000e+00
19,4,2,1,2,8.500000e-01
20,3,1,3,2,8.500000e-01
21,6,2,3,3,2.550000e+00
22,1,1,1,2,2.550000e+00
23,5,2,2,4,1.700000e+00
24,4,2,1,2,2.550000e+00
25,6,2,3,3,8.500000e-01
26,2,1,2,4,8.500000e-01
27,4,2,1,1,8.500000e-01
28,6,2,3,2,2.550000e+00
29,3,1,3,4,1.700000e+00
30,4,2,1,4,8.500000e-01
31,4,2,1,4,2.550000e+00
32,4,2,1,1,2.550000e+00
33,1,1,1,2,1.700000e+00
34,4,2,1,2,8.500000e-01
35,3,1,3,4,8.500000e-01
36,3,1,3,3,2.550000e+00
37,6,2,3,4,1.700000e+00
38,2,1,2,3,8.500000e-01
39,2,1,2,4,8.500000e-01
40,5,2,2,1,2.550000e+00
41,6,2,3,2,8.500000e-01
42,3,1,3,1,1.700000e+00
43,2,1,2,4,2.550000e+00
44,5,2,2,3,1.700000e+00
45,6,2,3,4,1.700000e+00
46,4,2,1,4,8.500000e-01
47,1,1,1,4,1.700000e+00
48,6,2,3,3,2.550000e+00
49,6,2,3,2,2.550000e+00
50,1,1,1,4,8.500000e-01
51,3,1,3,3,1.700000e+00
52,6,2,3,1,1.700000e+00
53,5,2,2,1,1.700000e+00
54,1,1,1,4,1.700000e+00
