Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,2,1.700000e+00
2,3,1,3,4,8.500000e-01
3,3,1,3,3,8.500000e-01
4,1,1,1,2,8.500000e-01
5,3,1,3,3,1.700000e+00
6,4,2,1,4,1.700000e+00
7,1,1,1,1,2.550000e+00
8,6,2,3,4,1.700000e+00
9,2,1,2,1,1.700000e+00
10,3,1,3,4,2.550000e+00
11,6,2,3,2,8.500000e-01
12,6,2,3,2,8.500000e-01
13,3,1,3,1,8.500000e-01
14,5,2,2,4,1.700000e+00
15,4,2,1,2,2.550000e+00
16,2,1,2,3,2.550000e+00
17,3,1,3,1,8.500000e-01
18,1,1,1,3,1.700000e+00
19,2,1,2,2,8.500000e-01
20,1,1,1,1,1.700000e+00
21,3,1,3,2,8.500000e-01
22,2,1,2,3,8.500000e-01
23,5,2,2,1,2.550000e+00
24,5,2,2,4,2.550000e+00
25,1,1,1,1,1.700000e+00
26,4,2,1,3,8.500000e-01
27,5,2,2,4,1.700000e+00
28,3,1,3,1,2.550000e+00
29,5,2,2,3,2.550000e+00
30,1,1,1,1,2.550000e+00
31,6,2,3,3,8.500000e-01
32,3,1,3,1,2.550000e+00
33,1,1,1,3,1.700000e+00
34,4,2,1,4,2.550000e+00
35,4,2,1,2,1.700000e+00
36,4,2,1,2,2.550000e+00
37,4,2,1,2,8.500000e-01
38,4,2,1,4,2.550000e+00
39,3,1,3,2,8.500000e-01
40,3,1,3,4,8.500000e-01
41,4,2,1,2,1.700000e+00
42,6,2,3,4,2.550000e+00
43,4,2,1,3,8.500000e-01
44,6,2,3,4,1.700000e+00
45,1,1,1,4,2.550000e+00
46,6,2,3,1,2.550000e+00
47,4,2,1,1,8.500000e-01
48,1,1,1,1,2.550000e+00
49,1,1,1,4,1.700000e+00
50,6,2,3,2,1.700000e+00
51,6,2,3,4,2.550000e+00
52,6,2,3,1,1.700000e+00
53,1,1,1,3,8.500000e-01
54,6,2,3,3,1.700000e+00
