Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,1,8.500000e-01
2,5,2,2,1,8.500000e-01
3,4,2,1,1,8.500000e-01
4,5,2,2,3,8.500000e-01
5,6,2,3,4,8.500000e-01
6,6,2,3,4,8.500000e-01
7,1,1,1,2,1.700000e+00
8,6,2,3,2,1.700000e+00
9,4,2,1,2,2.550000e+00
10,6,2,3,1,1.700000e+00
11,2,1,2,2,8.500000e-01
12,6,2,3,3,1.700000e+00
13,3,1,3,1,8.500000e-01
14,6,2,3,4,1.700000e+00
15,4,2,1,2,8.500000e-01
16,1,1,1,3,1.700000e+00
17,2,1,2,3,2.550000e+00
18,6,2,3,4,1.700000e+00
19,1,1,1,4,2.550000e+00
20,2,1,2,4,2.550000e+00
21,3,1,3,3,2.550000e+00
22,3,1,3,3,2.550000e+00
23,5,2,2,3,8.500000e-01
24,6,2,3,1,1.700000e+00
25,3,1,3,4,1.700000e+00
26,4,2,1,2,8.500000e-01
27,1,1,1,3,2.550000e+00
28,6,2,3,4,8.500000e-01
29,4,2,1,1,1.700000e+00
30,3,1,3,2,1.700000e+00
31,1,1,1,4,2.550000e+00
32,5,2,2,3,8.500000e-01
33,3,1,3,2,1.700000e+00
34,6,2,3,1,1.700000e+00
35,1,1,1,1,1.700000e+00
36,3,1,3,2,2.550000e+00
37,3,1,3,2,2.550000e+00
38,1,1,1,1,1.700000e+00
39,3,1,3,2,8.500000e-01
40,4,2,1,4,2.550000e+00
41,1,1,1,3,2.550000e+00
42,2,1,2,3,2.550000e+00
43,4,2,1,3,2.550000e+00
44,5,2,2,4,8.500000e-01
45,3,1,3,4,8.500000e-01
46,4,2,1,1,2.550000e+00
47,1,1,1,2,8.500000e-01
48,1,1,1,4,2.550000e+00
49,2,1,2,3,2.550000e+00
50,4,2,1,2,2.550000e+00
51,3,1,3,1,8.500000e-01
52,6,2,3,3,1.700000e+00
53,4,2,1,1,1.700000e+00
54,1,1,1,3,1.700000e+00
