Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,1,8.500000e-01
2,6,2,3,3,1.700000e+00
3,3,1,3,4,8.500000e-01
4,4,2,1,2,1.700000e+00
5,4,2,1,1,1.700000e+00
6,1,1,1,4,2.550000e+00
7,6,2,3,2,8.500000e-01
8,5,2,2,1,2.550000e+00
9,6,2,3,2,1.700000e+00
10,1,1,1,1,2.550000e+00
11,5,2,2,1,1.700000e+00
12,6,2,3,2,8.500000e-01
13,3,1,3,1,8.500000e-01
14,6,2,3,2,2.550000e+00
15,3,1,3,3,1.700000e+00
16,6,2,3,3,2.550000e+00
17,3,1,3,1,8.500000e-01
18,4,2,1,3,8.500000e-01
19,3,1,3,4,8.500000e-01
20,5,2,2,1,2.550000e+00
21,4,2,1,4,8.500000e-01
22,3,1,3,2,8.500000e-01
23,4,2,1,4,8.500000e-01
24,4,2,1,4,2.550000e+00
25,3,1,3,2,1.700000e+00
26,6,2,3,4,2.550000e+00
27,2,1,2,1,8.500000e-01
28,1,1,1,1,1.700000e+00
29,1,1,1,2,2.550000e+00
30,3,1,3,1,8.500000e-01
31,1,1,1,4,1.700000e+00
32,1,1,1,2,8.500000e-01
33,2,1,2,3,2.550000e+00
34,1,1,1,3,1.700000e+00
35,2,1,2,3,1.700000e+00
36,4,2,1,1,2.550000e+00
37,5,2,2,2,2.550000e+00
38,3,1,3,3,1.700000e+00
39,4,2,1,4,2.550000e+00
40,6,2,3,3,2.550000e+00
41,1,1,1,1,2.550000e+00
42,3,1,3,4,1.700000e+00
43,6,2,3,2,2.550000e+00
44,6,2,3,1,1.700000e+00
45,4,2,1,1,1.700000e+00
46,6,2,3,4,1.700000e+00
47,1,1,1,2,8.500000e-01
48,3,1,3,4,8.500000e-01
49,5,2,2,4,2.550000e+00
50,4,2,1,3,8.500000e-01
51,2,1,2,2,8.500000e-01
52,4,2,1,4,1.700000e+00
53,2,1,2,3,1.700000e+00
54,1,1,1,3,2.550000e+00
