Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,3,1.700000e+00
2,6,2,3,1,1.700000e+00
3,6,2,3,3,1.700000e+00
4,6,2,3,2,2.550000e+00
5,1,1,1,3,8.500000e-01
6,5,2,2,1,1.700000e+00
7,6,2,3,1,8.500000e-01
8,4,2,1,3,8.500000e-01
9,3,1,3,4,1.700000e+00
10,6,2,3,3,2.550000e+00
11,6,2,3,1,8.500000e-01
12,3,1,3,2,2.550000e+00
13,4,2,1,3,2.550000e+00
14,4,2,1,4,8.500000e-01
15,6,2,3,1,1.700000e+00
16,4,2,1,2,2.550000e+00
17,6,2,3,4,1.700000e+00
18,3,1,3,2,2.550000e+00
19,4,2,1,4,8.500000e-01
20,1,1,1,2,8.500000e-01
21,3,1,3,2,2.550000e+00
22,1,1,1,2,1.700000e+00
23,6,2,3,3,2.550000e+00
24,5,2,2,3,2.550000e+00
25,4,2,1,3,8.500000e-01
26,1,1,1,1,8.500000e-01
27,3,1,3,2,2.550000e+00
28,5,2,2,3,8.500000e-01
29,1,1,1,3,2.550000e+00
30,3,1,3,3,8.500000e-01
31,6,2,3,4,1.700000e+00
32,4,2,1,4,1.700000e+00
33,3,1,3,1,1.700000e+00
34,4,2,1,1,2.550000e+00
35,5,2,2,2,2.550000e+00
36,1,1,1,2,2.550000e+00
37,1,1,1,1,1.700000e+00
38,1,1,1,1,1.700000e+00
39,4,2,1,2,8.500000e-01
40,2,1,2,4,8.500000e-01
41,2,1,2,2,8.500000e-01
42,3,1,3,4,1.700000e+00
43,5,2,2,2,2.550000e+00
44,1,1,1,1,8.500000e-01
45,1,1,1,1,2.550000e+00
46,4,2,1,4,8.500000e-01
47,3,1,3,1,2.550000e+00
48,3,1,3,3,1.700000e+00
49,6,2,3,4,1.700000e+00
50,3,1,3,1,8.500000e-01
51,1,1,1,4,1.700000e+00
52,4,2,1,2,8.500000e-01
53,2,1,2,4,1.700000e+00
54,2,1,2,2,2.550000e+00
