Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,1.700000e+00
2,3,1,3,4,2.550000e+00
3,4,2,1,2,1.700000e+00
4,3,1,3,1,2.550000e+00
5,4,2,1,2,1.700000e+00
6,1,1,1,4,2.550000e+00
7,1,1,1,4,8.500000e-01
8,3,1,3,1,1.700000e+00
9,6,2,3,2,2.550000e+00
10,5,2,2,3,2.550000e+00
11,4,2,1,1,1.700000e+00
12,1,1,1,4,8.500000e-01
13,6,2,3,1,1.700000e+00
14,6,2,3,2,2.550000e+00
15,1,1,1,3,1.700000e+00
16,4,2,1,1,8.500000e-01
17,6,2,3,4,1.700000e+00
18,6,2,3,3,1.700000e+00
19,3,1,3,3,8.500000e-01
20,4,2,1,2,2.550000e+00
21,1,1,1,1,2.550000e+00
22,6,2,3,2,8.500000e-01
23,5,2,2,1,2.550000e+00
24,2,1,2,2,1.700000e+00
25,3,1,3,3,1.700000e+00
26,4,2,1,3,8.500000e-01
27,6,2,3,2,8.500000e-01
28,6,2,3,2,8.500000e-01
29,3,1,3,1,1.700000e+00
30,3,1,3,2,1.700000e+00
31,5,2,2,2,2.550000e+00
32,1,1,1,3,1.700000e+00
33,1,1,1,1,2.550000e+00
34,1,1,1,1,2.550000e+00
35,1,1,1,4,8.500000e-01
36,5,2,2,4,1.700000e+00
37,2,1,2,1,8.500000e-01
38,3,1,3,4,8.500000e-01
39,2,1,2,1,8.500000e-01
40,4,2,1,3,8.500000e-01
41,2,1,2,4,2.550000e+00
42,1,1,1,4,2.550000e+00
43,2,1,2,3,1.700000e+00
44,3,1,3,4,1.700000e+00
45,6,2,3,2,2.550000e+00
46,4,2,1,3,2.550000e+00
47,4,2,1,1,8.500000e-01
48,3,1,3,3,2.550000e+00
49,4,2,1,1,2.550000e+00
50,5,2,2,4,1.700000e+00
51,1,1,1,3,8.500000e-01
52,4,2,1,3,8.500000e-01
53,6,2,3,4,8.500000e-01
54,3,1,3,2,8.500000e-01
