Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,1,1.700000e+00
2,1,1,1,3,1.700000e+00
3,6,2,3,1,2.550000e+00
4,4,2,1,3,8.500000e-01
5,4,2,1,3,1.700000e+00
6,4,2,1,3,1.700000e+00
7,4,2,1,2,8.500000e-01
8,4,2,1,3,1.700000e+00
9,3,1,3,3,2.550000e+00
10,6,2,3,2,1.700000e+00
11,3,1,3,2,2.550000e+00
12,3,1,3,3,8.500000e-01
13,1,1,1,2,8.500000e-01
14,3,1,3,2,2.550000e+00
15,6,2,3,2,1.700000e+00
16,3,1,3,4,1.700000e+00
17,3,1,3,1,8.500000e-01
18,5,2,2,1,1.700000e+00
19,1,1,1,1,1.700000e+00
20,6,2,3,4,8.500000e-01
21,1,1,1,4,2.550000e+00
22,4,2,1,2,8.500000e-01
23,6,2,3,1,8.500000e-01
24,3,1,3,4,8.500000e-01
25,2,1,2,3,2.550000e+00
26,1,1,1,1,2.550000e+00
27,6,2,3,3,2.550000e+00
28,5,2,2,4,1.700000e+00
29,2,1,2,4,2.550000e+00
30,5,2,2,4,8.500000e-01
31,1,1,1,4,1.700000e+00
32,5,2,2,4,2.550000e+00
33,1,1,1,2,1.700000e+00
34,6,2,3,2,1.700000e+00
35,2,1,2,4,1.700000e+00
36,1,1,1,3,8.500000e-01
37,1,1,1,1,1.700000e+00
38,6,2,3,2,8.500000e-01
39,4,2,1,1,8.500000e-01
40,5,2,2,3,8.500000e-01
41,2,1,2,4,8.500000e-01
42,4,2,1,3,2.550000e+00
43,2,1,2,3,2.550000e+00
44,1,1,1,4,2.550000e+00
45,1,1,1,2,8.500000e-01
46,3,1,3,3,1.700000e+00
47,3,1,3,2,2.550000e+00
48,4,2,1,1,2.550000e+00
49,3,1,3,3,1.700000e+00
50,3,1,3,3,8.500000e-01
51,4,2,1,2,2.550000e+00
52,6,2,3,4,8.500000e-01
53,6,2,3,1,2.550000e+00
54,6,2,3,3,2.550000e+00
