Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,1.700000e+00
2,3,1,3,1,8.500000e-01
3,6,2,3,1,8.500000e-01
4,3,1,3,3,1.700000e+00
5,2,1,2,2,2.550000e+00
6,2,1,2,4,8.500000e-01
7,3,1,3,4,2.550000e+00
8,6,2,3,4,2.550000e+00
9,6,2,3,2,2.550000e+00
10,3,1,3,4,1.700000e+00
11,1,1,1,2,8.500000e-01
12,2,1,2,2,8.500000e-01
13,3,1,3,4,8.500000e-01
14,1,1,1,2,2.550000e+00
15,6,2,3,4,1.700000e+00
16,5,2,2,4,1.700000e+00
17,6,2,3,1,8.500000e-01
18,4,2,1,2,8.500000e-01
19,3,1,3,2,1.700000e+00
20,1,1,1,1,2.550000e+00
21,6,2,3,3,8.500000e-01
22,6,2,3,1,1.700000e+00
23,6,2,3,3,1.700000e+00
24,3,1,3,4,8.500000e-01
25,4,2,1,3,8.500000e-01
26,1,1,1,1,2.550000e+00
27,5,2,2,4,2.550000e+00
28,1,1,1,2,1.700000e+00
29,4,2,1,2,2.550000e+00
30,2,1,2,3,2.550000e+00
31,4,2,1,3,8.500000e-01
32,6,2,3,3,8.500000e-01
33,3,1,3,3,1.700000e+00
34,4,2,1,1,2.550000e+00
35,3,1,3,2,2.550000e+00
36,4,2,1,3,2.550000e+00
37,2,1,2,3,1.700000e+00
38,6,2,3,1,1.700000e+00
39,1,1,1,4,1.700000e+00
40,4,2,1,1,1.700000e+00
41,3,1,3,4,2.550000e+00
42,4,2,1,3,1.700000e+00
43,4,2,1,2,2.550000e+00
44,1,1,1,1,2.550000e+00
45,4,2,1,4,8.500000e-01
46,5,2,2,1,8.500000e-01
47,1,1,1,2,8.500000e-01
48,5,2,2,4,8.500000e-01
49,1,1,1,4,1.700000e+00
50,5,2,2,3,2.550000e+00
51,1,1,1,3,1.700000e+00
52,1,1,1,3,8.500000e-01
53,4,2,1,1,1.700000e+00
54,3,1,3,2,2.550000e+00
