Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,4,8.500000e-01
2,4,2,1,3,2.550000e+00
3,6,2,3,3,1.700000e+00
4,5,2,2,1,8.500000e-01
5,6,2,3,3,2.550000e+00
6,2,1,2,1,1.700000e+00
7,6,2,3,2,2.550000e+00
8,5,2,2,4,2.550000e+00
9,6,2,3,2,8.500000e-01
10,4,2,1,3,1.700000e+00
11,4,2,1,1,8.500000e-01
12,1,1,1,2,1.700000e+00
13,4,2,1,1,2.550000e+00
14,3,1,3,3,2.550000e+00
15,6,2,3,1,1.700000e+00
16,1,1,1,4,1.700000e+00
17,3,1,3,1,1.700000e+00
18,1,1,1,2,1.700000e+00
19,3,1,3,1,8.500000e-01
20,1,1,1,3,1.700000e+00
21,4,2,1,4,2.550000e+00
22,3,1,3,2,2.550000e+00
23,1,1,1,2,8.500000e-01
24,6,2,3,2,8.500000e-01
25,3,1,3,2,2.550000e+00
26,4,2,1,2,8.500000e-01
27,5,2,2,4,2.550000e+00
28,3,1,3,3,1.700000e+00
29,3,1,3,3,2.550000e+00
30,5,2,2,1,1.700000e+00
31,4,2,1,1,2.550000e+00
32,3,1,3,4,8.500000e-01
33,1,1,1,3,8.500000e-01
34,6,2,3,4,1.700000e+00
35,2,1,2,2,2.550000e+00
36,6,2,3,4,8.500000e-01
37,3,1,3,1,8.500000e-01
38,5,2,2,2,2.550000e+00
39,6,2,3,1,8.500000e-01
40,1,1,1,3,1.700000e+00
41,4,2,1,2,8.500000e-01
42,1,1,1,4,1.700000e+00
43,4,2,1,4,8.500000e-01
44,2,1,2,2,2.550000e+00
45,1,1,1,2,1.700000e+00
46,3,1,3,3,1.700000e+00
47,6,2,3,1,2.550000e+00
48,2,1,2,3,2.550000e+00
49,1,1,1,4,2.550000e+00
50,2,1,2,1,8.500000e-01
51,4,2,1,2,1.700000e+00
52,4,2,1,1,8.500000e-01
53,6,2,3,4,1.700000e+00
54,3,1,3,2,8.500000e-01
