Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,2.550000e+00
2,2,1,2,2,1.700000e+00
3,3,1,3,3,2.550000e+00
4,6,2,3,4,1.700000e+00
5,1,1,1,2,1.700000e+00
6,3,1,3,1,1.700000e+00
7,6,2,3,4,1.700000e+00
8,1,1,1,3,8.500000e-01
9,6,2,3,3,8.500000e-01
10,1,1,1,1,1.700000e+00
11,4,2,1,3,8.500000e-01
12,4,2,1,2,1.700000e+00
13,6,2,3,1,1.700000e+00
14,3,1,3,3,1.700000e+00
15,6,2,3,1,2.550000e+00
16,3,1,3,3,1.700000e+00
17,5,2,2,4,8.500000e-01
18,2,1,2,4,8.500000e-01
19,1,1,1,4,2.550000e+00
20,4,2,1,2,2.550000e+00
21,4,2,1,2,8.500000e-01
22,3,1,3,4,1.700000e+00
23,3,1,3,2,8.500000e-01
24,1,1,1,3,8.500000e-01
25,6,2,3,4,8.500000e-01
26,4,2,1,3,2.550000e+00
27,1,1,1,1,8.500000e-01
28,5,2,2,3,2.550000e+00
29,5,2,2,2,8.500000e-01
30,2,1,2,2,8.500000e-01
31,1,1,1,1,8.500000e-01
32,1,1,1,4,2.550000e+00
33,6,2,3,3,2.550000e+00
34,4,2,1,3,8.500000e-01
35,4,2,1,2,1.700000e+00
36,3,1,3,1,2.550000e+00
37,6,2,3,1,1.700000e+00
38,1,1,1,2,8.500000e-01
39,3,1,3,2,2.550000e+00
40,5,2,2,1,1.700000e+00
41,4,2,1,2,1.700000e+00
42,2,1,2,3,2.550000e+00
43,3,1,3,4,2.550000e+00
44,1,1,1,1,2.550000e+00
45,2,1,2,3,2.550000e+00
46,3,1,3,3,1.700000e+00
47,6,2,3,2,1.700000e+00
48,4,2,1,1,2.550000e+00
49,5,2,2,1,2.550000e+00
50,6,2,3,1,2.550000e+00
51,3,1,3,2,1.700000e+00
52,1,1,1,2,8.500000e-01
53,4,2,1,4,8.500000e-01
54,4,2,1,4,8.500000e-01
