Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,1.700000e+00
2,1,1,1,4,1.700000e+00
3,4,2,1,4,8.500000e-01
4,3,1,3,3,8.500000e-01
5,6,2,3,4,8.500000e-01
6,6,2,3,1,8.500000e-01
7,3,1,3,4,8.500000e-01
8,6,2,3,4,2.550000e+00
9,1,1,1,4,2.550000e+00
10,6,2,3,2,8.500000e-01
11,2,1,2,3,2.550000e+00
12,1,1,1,4,2.550000e+00
13,2,1,2,1,8.500000e-01
14,6,2,3,2,8.500000e-01
15,4,2,1,2,1.700000e+00
16,4,2,1,2,2.550000e+00
17,1,1,1,3,1.700000e+00
18,6,2,3,1,2.550000e+00
19,5,2,2,2,8.500000e-01
20,3,1,3,4,8.500000e-01
21,1,1,1,2,8.500000e-01
22,6,2,3,3,2.550000e+00
23,3,1,3,3,2.550000e+00
24,5,2,2,1,1.700000e+00
25,1,1,1,4,1.700000e+00
26,2,1,2,2,2.550000e+00
27,3,1,3,3,8.500000e-01
28,1,1,1,1,8.500000e-01
29,1,1,1,4,1.700000e+00
30,3,1,3,2,8.500000e-01
31,3,1,3,3,2.550000e+00
32,1,1,1,3,1.700000e+00
33,2,1,2,1,1.700000e+00
34,4,2,1,3,1.700000e+00
35,6,2,3,2,1.700000e+00
36,5,2,2,2,2.550000e+00
37,4,2,1,2,2.550000e+00
38,4,2,1,1,8.500000e-01
39,6,2,3,1,2.550000e+00
40,4,2,1,1,2.550000e+00
41,3,1,3,3,1.700000e+00
42,4,2,1,2,1.700000e+00
43,5,2,2,4,1.700000e+00
44,4,2,1,3,8.500000e-01
45,6,2,3,4,8.500000e-01
46,1,1,1,3,8.500000e-01
47,3,1,3,2,2.550000e+00
48,6,2,3,2,2.550000e+00
49,4,2,1,4,1.700000e+00
50,3,1,3,4,2.550000e+00
51,4,2,1,1,2.550000e+00
52,3,1,3,1,1.700000e+00
53,1,1,1,2,1.700000e+00
54,2,1,2,3,1.700000e+00
