Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,3,1.700000e+00
2,3,1,3,2,2.550000e+00
3,4,2,1,2,2.550000e+00
4,2,1,2,4,2.550000e+00
5,1,1,1,4,1.700000e+00
6,3,1,3,3,1.700000e+00
7,4,2,1,4,2.550000e+00
8,4,2,1,3,2.550000e+00
9,1,1,1,4,8.500000e-01
10,1,1,1,1,1.700000e+00
11,2,1,2,1,2.550000e+00
12,6,2,3,3,8.500000e-01
13,3,1,3,2,2.550000e+00
14,5,2,2,2,2.550000e+00
15,1,1,1,1,8.500000e-01
16,1,1,1,3,1.700000e+00
17,6,2,3,3,1.700000e+00
18,1,1,1,1,2.550000e+00
19,1,1,1,1,8.500000e-01
20,3,1,3,1,1.700000e+00
21,6,2,3,4,8.500000e-01
22,3,1,3,3,2.550000e+00
23,4,2,1,3,1.700000e+00
24,5,2,2,3,8.500000e-01
25,6,2,3,4,1.700000e+00
26,5,2,2,3,8.500000e-01
27,3,1,3,4,1.700000e+00
28,4,2,1,2,8.500000e-01
29,4,2,1,1,8.500000e-01
30,1,1,1,1,2.550000e+00
31,6,2,3,1,1.700000e+00
32,2,1,2,3,2.550000e+00
33,4,2,1,1,1.700000e+00
34,3,1,3,2,2.550000e+00
35,2,1,2,4,1.700000e+00
36,6,2,3,4,8.500000e-01
37,6,2,3,4,8.500000e-01
38,5,2,2,1,1.700000e+00
39,3,1,3,4,8.500000e-01
40,4,2,1,3,8.500000e-01
41,6,2,3,2,1.700000e+00
42,3,1,3,1,2.550000e+00
43,3,1,3,2,8.500000e-01
44,1,1,1,4,8.500000e-01
45,5,2,2,2,8.500000e-01
46,4,2,1,1,1.700000e+00
47,1,1,1,1,1.700000e+00
48,6,2,3,4,8.500000e-01
49,6,2,3,4,8.500000e-01
50,2,1,2,3,2.550000e+00
51,4,2,1,1,2.550000e+00
52,3,1,3,4,2.550000e+00
53,6,2,3,2,1.700000e+00
54,4,2,1,2,2.550000e+00
