Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,8.500000e-01
2,1,1,1,4,1.700000e+00
3,3,1,3,4,2.550000e+00
4,6,2,3,4,8.500000e-01
5,5,2,2,1,2.550000e+00
6,6,2,3,4,2.550000e+00
7,1,1,1,1,2.550000e+00
8,2,1,2,2,1.700000e+00
9,5,2,2,4,1.700000e+00
10,2,1,2,2,2.550000e+00
11,3,1,3,1,8.500000e-01
12,1,1,1,3,8.500000e-01
13,6,2,3,2,2.550000e+00
14,6,2,3,2,2.550000e+00
15,4,2,1,2,1.700000e+00
16,3,1,3,3,1.700000e+00
17,1,1,1,1,8.500000e-01
18,4,2,1,3,2.550000e+00
19,6,2,3,4,1.700000e+00
20,3,1,3,2,8.500000e-01
21,2,1,2,3,2.550000e+00
22,4,2,1,2,8.500000e-01
23,3,1,3,4,2.550000e+00
24,3,1,3,2,2.550000e+00
25,1,1,1,3,2.550000e+00
26,1,1,1,2,8.500000e-01
27,3,1,3,4,2.550000e+00
28,1,1,1,2,8.500000e-01
29,4,2,1,3,1.700000e+00
30,4,2,1,3,2.550000e+00
31,2,1,2,3,8.500000e-01
32,4,2,1,1,8.500000e-01
33,3,1,3,1,8.500000e-01
34,5,2,2,4,8.500000e-01
35,6,2,3,1,1.700000e+00
36,4,2,1,4,2.550000e+00
37,1,1,1,2,1.700000e+00
38,1,1,1,2,1.700000e+00
39,6,2,3,2,1.700000e+00
40,1,1,1,1,1.700000e+00
41,6,2,3,4,8.500000e-01
42,5,2,2,1,2.550000e+00
43,4,2,1,3,1.700000e+00
44,4,2,1,3,1.700000e+00
45,3,1,3,3,1.700000e+00
46,4,2,1,4,8.500000e-01
47,2,1,2,3,2.550000e+00
48,6,2,3,1,8.500000e-01
49,1,1,1,3,2.550000e+00
50,4,2,1,4,1.700000e+00
51,6,2,3,1,1.700000e+00
52,6,2,3,1,8.500000e-01
53,3,1,3,3,1.700000e+00
54,5,2,2,3,8.500000e-01
