Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,1.700000e+00
2,1,1,1,4,2.550000e+00
3,1,1,1,3,1.700000e+00
4,6,2,3,3,8.500000e-01
5,3,1,3,2,8.500000e-01
6,4,2,1,3,8.500000e-01
7,3,1,3,1,8.500000e-01
8,3,1,3,1,2.550000e+00
9,1,1,1,3,2.550000e+00
10,3,1,3,1,2.550000e+00
11,1,1,1,4,8.500000e-01
12,5,2,2,2,1.700000e+00
13,4,2,1,3,1.700000e+00
14,4,2,1,3,1.700000e+00
15,4,2,1,4,1.700000e+00
16,6,2,3,3,2.550000e+00
17,3,1,3,3,2.550000e+00
18,3,1,3,3,2.550000e+00
19,4,2,1,2,1.700000e+00
20,6,2,3,1,1.700000e+00
21,1,1,1,4,2.550000e+00
22,3,1,3,1,8.500000e-01
23,6,2,3,4,8.500000e-01
24,2,1,2,1,8.500000e-01
25,6,2,3,1,1.700000e+00
26,4,2,1,1,8.500000e-01
27,6,2,3,4,1.700000e+00
28,4,2,1,4,1.700000e+00
29,6,2,3,1,8.500000e-01
30,3,1,3,1,2.550000e+00
31,6,2,3,4,1.700000e+00
32,3,1,3,3,1.700000e+00
33,6,2,3,2,2.550000e+00
34,1,1,1,1,8.500000e-01
35,3,1,3,3,2.550000e+00
36,3,1,3,4,8.500000e-01
37,5,2,2,4,8.500000e-01
38,1,1,1,3,2.550000e+00
39,2,1,2,4,8.500000e-01
40,2,1,2,4,1.700000e+00
41,1,1,1,2,1.700000e+00
42,2,1,2,1,8.500000e-01
43,5,2,2,4,1.700000e+00
44,6,2,3,1,8.500000e-01
45,4,2,1,2,2.550000e+00
46,2,1,2,1,2.550000e+00
47,1,1,1,3,2.550000e+00
48,6,2,3,2,2.550000e+00
49,5,2,2,4,8.500000e-01
50,5,2,2,2,2.550000e+00
51,4,2,1,2,2.550000e+00
52,4,2,1,4,1.700000e+00
53,1,1,1,2,1.700000e+00
54,4,2,1,4,8.500000e-01
