Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,1,8.500000e-01
2,5,2,2,2,2.550000e+00
3,4,2,1,2,2.550000e+00
4,1,1,1,2,1.700000e+00
5,3,1,3,3,2.550000e+00
6,4,2,1,4,8.500000e-01
7,6,2,3,3,8.500000e-01
8,5,2,2,4,8.500000e-01
9,1,1,1,3,1.700000e+00
10,3,1,3,3,2.550000e+00
11,2,1,2,4,8.500000e-01
12,3,1,3,2,8.500000e-01
13,4,2,1,1,8.500000e-01
14,4,2,1,3,1.700000e+00
15,3,1,3,1,2.550000e+00
16,1,1,1,3,2.550000e+00
17,6,2,3,2,2.550000e+00
18,6,2,3,1,8.500000e-01
19,5,2,2,4,8.500000e-01
20,3,1,3,3,2.550000e+00
21,4,2,1,3,1.700000e+00
22,4,2,1,2,1.700000e+00
23,4,2,1,2,2.550000e+00
24,1,1,1,2,1.700000e+00
25,4,2,1,3,8.500000e-01
26,3,1,3,1,2.550000e+00
27,3,1,3,3,1.700000e+00
28,5,2,2,2,1.700000e+00
29,4,2,1,4,1.700000e+00
30,2,1,2,1,2.550000e+00
31,4,2,1,4,1.700000e+00
32,1,1,1,4,8.500000e-01
33,5,2,2,4,1.700000e+00
34,2,1,2,1,8.500000e-01
35,3,1,3,4,8.500000e-01
36,1,1,1,3,2.550000e+00
37,3,1,3,1,2.550000e+00
38,4,2,1,4,1.700000e+00
39,3,1,3,1,8.500000e-01
40,6,2,3,4,1.700000e+00
41,6,2,3,3,2.550000e+00
42,1,1,1,3,2.550000e+00
43,1,1,1,2,1.700000e+00
44,6,2,3,1,1.700000e+00
45,6,2,3,1,8.500000e-01
46,2,1,2,4,1.700000e+00
47,6,2,3,4,1.700000e+00
48,6,2,3,2,2.550000e+00
49,3,1,3,1,8.500000e-01
50,6,2,3,1,1.700000e+00
51,1,1,1,4,2.550000e+00
52,1,1,1,1,8.500000e-01
53,1,1,1,4,2.550000e+00
54,6,2,3,4,8.500000e-01
