Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,2.550000e+00
2,6,2,3,1,1.700000e+00
3,3,1,3,4,2.550000e+00
4,3,1,3,2,1.700000e+00
5,4,2,1,2,8.500000e-01
6,1,1,1,2,8.500000e-01
7,1,1,1,2,1.700000e+00
8,4,2,1,3,2.550000e+00
9,4,2,1,1,8.500000e-01
10,5,2,2,3,8.500000e-01
11,1,1,1,2,2.550000e+00
12,4,2,1,2,1.700000e+00
13,6,2,3,4,8.500000e-01
14,5,2,2,2,2.550000e+00
15,4,2,1,3,2.550000e+00
16,1,1,1,3,2.550000e+00
17,4,2,1,1,1.700000e+00
18,2,1,2,3,8.500000e-01
19,1,1,1,3,1.700000e+00
20,2,1,2,3,8.500000e-01
21,6,2,3,1,8.500000e-01
22,4,2,1,2,8.500000e-01
23,6,2,3,3,1.700000e+00
24,5,2,2,3,1.700000e+00
25,6,2,3,4,1.700000e+00
26,6,2,3,2,8.500000e-01
27,6,2,3,3,2.550000e+00
28,3,1,3,4,1.700000e+00
29,3,1,3,3,8.500000e-01
30,3,1,3,4,2.550000e+00
31,1,1,1,2,2.550000e+00
32,4,2,1,1,2.550000e+00
33,1,1,1,2,2.550000e+00
34,3,1,3,1,1.700000e+00
35,3,1,3,1,8.500000e-01
36,4,2,1,1,2.550000e+00
37,6,2,3,4,8.500000e-01
38,5,2,2,3,8.500000e-01
39,2,1,2,4,1.700000e+00
40,2,1,2,2,1.700000e+00
41,3,1,3,2,8.500000e-01
42,3,1,3,1,8.500000e-01
43,2,1,2,2,2.550000e+00
44,1,1,1,2,1.700000e+00
45,1,1,1,3,2.550000e+00
46,3,1,3,1,1.700000e+00
47,6,2,3,4,1.700000e+00
48,1,1,1,1,8.500000e-01
49,1,1,1,2,2.550000e+00
50,4,2,1,3,2.550000e+00
51,5,2,2,1,2.550000e+00
52,3,1,3,4,1.700000e+00
53,4,2,1,1,8.500000e-01
54,6,2,3,4,1.700000e+00
