Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,1.700000e+00
2,6,2,3,3,8.500000e-01
3,1,1,1,4,2.550000e+00
4,1,1,1,3,2.550000e+00
5,3,1,3,1,1.700000e+00
6,1,1,1,2,1.700000e+00
7,6,2,3,1,2.550000e+00
8,1,1,1,3,1.700000e+00
9,4,2,1,4,1.700000e+00
10,3,1,3,2,2.550000e+00
11,4,2,1,3,1.700000e+00
12,6,2,3,1,8.500000e-01
13,6,2,3,4,2.550000e+00
14,6,2,3,1,8.500000e-01
15,4,2,1,2,1.700000e+00
16,1,1,1,1,2.550000e+00
17,5,2,2,1,1.700000e+00
18,4,2,1,2,8.500000e-01
19,6,2,3,2,8.500000e-01
20,4,2,1,3,2.550000e+00
21,3,1,3,4,2.550000e+00
22,2,1,2,3,2.550000e+00
23,4,2,1,1,8.500000e-01
24,6,2,3,4,8.500000e-01
25,2,1,2,3,8.500000e-01
26,3,1,3,4,8.500000e-01
27,5,2,2,3,8.500000e-01
28,2,1,2,2,8.500000e-01
29,6,2,3,4,2.550000e+00
30,3,1,3,1,8.500000e-01
31,2,1,2,4,2.550000e+00
32,3,1,3,4,2.550000e+00
33,1,1,1,4,8.500000e-01
34,4,2,1,4,2.550000e+00
35,6,2,3,3,2.550000e+00
36,6,2,3,3,2.550000e+00
37,4,2,1,3,1.700000e+00
38,4,2,1,4,1.700000e+00
39,3,1,3,3,8.500000e-01
40,1,1,1,4,2.550000e+00
41,6,2,3,4,2.550000e+00
42,1,1,1,4,1.700000e+00
43,2,1,2,3,1.700000e+00
44,5,2,2,1,2.550000e+00
45,3,1,3,2,8.500000e-01
46,3,1,3,1,1.700000e+00
47,5,2,2,1,1.700000e+00
48,4,2,1,1,1.700000e+00
49,1,1,1,1,1.700000e+00
50,1,1,1,4,8.500000e-01
51,3,1,3,3,1.700000e+00
52,1,1,1,2,8.500000e-01
53,5,2,2,1,1.700000e+00
54,4,2,1,2,8.500000e-01
