Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,1,2.550000e+00
2,3,1,3,1,2.550000e+00
3,6,2,3,4,8.500000e-01
4,4,2,1,1,2.550000e+00
5,2,1,2,1,8.500000e-01
6,6,2,3,2,2.550000e+00
7,4,2,1,3,8.500000e-01
8,3,1,3,1,1.700000e+00
9,3,1,3,4,1.700000e+00
10,3,1,3,1,2.550000e+00
11,5,2,2,4,8.500000e-01
12,6,2,3,3,8.500000e-01
13,5,2,2,2,1.700000e+00
14,1,1,1,3,2.550000e+00
15,6,2,3,4,2.550000e+00
16,3,1,3,4,1.700000e+00
17,3,1,3,3,8.500000e-01
18,6,2,3,4,2.550000e+00
19,3,1,3,4,8.500000e-01
20,6,2,3,3,1.700000e+00
21,4,2,1,3,1.700000e+00
22,6,2,3,4,1.700000e+00
23,6,2,3,3,2.550000e+00
24,3,1,3,4,2.550000e+00
25,4,2,1,4,2.550000e+00
26,4,2,1,2,1.700000e+00
27,4,2,1,3,2.550000e+00
28,1,1,1,2,8.500000e-01
29,5,2,2,1,2.550000e+00
30,1,1,1,4,8.500000e-01
31,1,1,1,3,2.550000e+00
32,4,2,1,2,1.700000e+00
33,1,1,1,1,8.500000e-01
34,3,1,3,1,8.500000e-01
35,1,1,1,3,1.700000e+00
36,4,2,1,4,8.500000e-01
37,1,1,1,3,1.700000e+00
38,6,2,3,2,8.500000e-01
39,3,1,3,2,1.700000e+00
40,6,2,3,1,1.700000e+00
41,3,1,3,1,1.700000e+00
42,1,1,1,1,1.700000e+00
43,1,1,1,1,8.500000e-01
44,2,1,2,2,8.500000e-01
45,1,1,1,1,8.500000e-01
46,2,1,2,1,8.500000e-01
47,5,2,2,2,1.700000e+00
48,4,2,1,2,2.550000e+00
49,5,2,2,4,2.550000e+00
50,4,2,1,1,1.700000e+00
51,6,2,3,3,1.700000e+00
52,4,2,1,3,8.500000e-01
53,2,1,2,2,2.550000e+00
54,2,1,2,2,2.550000e+00
