Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,1.700000e+00
2,6,2,3,1,8.500000e-01
3,1,1,1,4,2.550000e+00
4,3,1,3,4,1.700000e+00
5,1,1,1,4,8.500000e-01
6,4,2,1,2,8.500000e-01
7,3,1,3,4,1.700000e+00
8,3,1,3,1,1.700000e+00
9,4,2,1,2,8.500000e-01
10,1,1,1,1,2.550000e+00
11,3,1,3,1,8.500000e-01
12,3,1,3,2,1.700000e+00
13,6,2,3,2,2.550000e+00
14,5,2,2,1,2.550000e+00
15,2,1,2,3,8.500000e-01
16,6,2,3,4,8.500000e-01
17,3,1,3,4,1.700000e+00
18,5,2,2,3,2.550000e+00
19,3,1,3,2,2.550000e+00
20,2,1,2,3,2.550000e+00
21,3,1,3,1,2.550000e+00
22,3,1,3,1,2.550000e+00
23,1,1,1,1,1.700000e+00
24,4,2,1,4,8.500000e-01
25,3,1,3,2,8.500000e-01
26,2,1,2,3,1.700000e+00
27,4,2,1,4,1.700000e+00
28,4,2,1,3,2.550000e+00
29,1,1,1,3,8.500000e-01
30,1,1,1,3,8.500000e-01
31,2,1,2,2,2.550000e+00
32,6,2,3,4,2.550000e+00
33,4,2,1,1,2.550000e+00
34,4,2,1,4,1.700000e+00
35,6,2,3,2,8.500000e-01
36,6,2,3,3,1.700000e+00
37,6,2,3,2,2.550000e+00
38,4,2,1,2,1.700000e+00
39,1,1,1,2,1.700000e+00
40,6,2,3,4,1.700000e+00
41,4,2,1,3,8.500000e-01
42,5,2,2,1,1.700000e+00
43,4,2,1,4,1.700000e+00
44,3,1,3,4,2.550000e+00
45,1,1,1,3,2.550000e+00
46,6,2,3,2,8.500000e-01
47,5,2,2,2,1.700000e+00
48,2,1,2,4,8.500000e-01
49,4,2,1,1,2.550000e+00
50,1,1,1,3,8.500000e-01
51,6,2,3,3,2.550000e+00
52,1,1,1,3,8.500000e-01
53,5,2,2,3,1.700000e+00
54,1,1,1,2,8.500000e-01
