Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,8.500000e-01
2,6,2,3,3,8.500000e-01
3,6,2,3,2,1.700000e+00
4,1,1,1,4,1.700000e+00
5,1,1,1,1,8.500000e-01
6,3,1,3,4,1.700000e+00
7,5,2,2,3,8.500000e-01
8,6,2,3,4,2.550000e+00
9,5,2,2,4,2.550000e+00
10,5,2,2,2,8.500000e-01
11,2,1,2,2,2.550000e+00
12,3,1,3,1,8.500000e-01
13,5,2,2,1,2.550000e+00
14,3,1,3,1,1.700000e+00
15,2,1,2,3,2.550000e+00
16,1,1,1,4,2.550000e+00
17,1,1,1,2,2.550000e+00
18,6,2,3,3,2.550000e+00
19,2,1,2,1,1.700000e+00
20,3,1,3,4,2.550000e+00
21,3,1,3,3,1.700000e+00
22,6,2,3,1,8.500000e-01
23,6,2,3,4,1.700000e+00
24,4,2,1,1,8.500000e-01
25,6,2,3,1,8.500000e-01
26,4,2,1,2,2.550000e+00
27,6,2,3,3,1.700000e+00
28,4,2,1,4,2.550000e+00
29,1,1,1,2,1.700000e+00
30,4,2,1,3,1.700000e+00
31,3,1,3,2,8.500000e-01
32,4,2,1,3,1.700000e+00
33,3,1,3,4,8.500000e-01
34,3,1,3,3,2.550000e+00
35,6,2,3,1,2.550000e+00
36,1,1,1,1,1.700000e+00
37,4,2,1,4,2.550000e+00
38,4,2,1,2,1.700000e+00
39,4,2,1,2,8.500000e-01
40,3,1,3,3,1.700000e+00
41,1,1,1,2,2.550000e+00
42,2,1,2,3,8.500000e-01
43,1,1,1,4,2.550000e+00
44,3,1,3,3,8.500000e-01
45,4,2,1,1,1.700000e+00
46,6,2,3,3,1.700000e+00
47,3,1,3,1,2.550000e+00
48,1,1,1,4,8.500000e-01
49,5,2,2,3,8.500000e-01
50,1,1,1,1,1.700000e+00
51,4,2,1,4,1.700000e+00
52,2,1,2,1,2.550000e+00
53,6,2,3,4,8.500000e-01
54,4,2,1,1,8.500000e-01
