Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,8.500000e-01
2,4,2,1,2,8.500000e-01
3,4,2,1,3,2.550000e+00
4,4,2,1,2,2.550000e+00
5,3,1,3,2,1.700000e+00
6,3,1,3,3,1.700000e+00
7,3,1,3,2,1.700000e+00
8,1,1,1,2,8.500000e-01
9,2,1,2,2,1.700000e+00
10,1,1,1,1,8.500000e-01
11,6,2,3,1,1.700000e+00
12,6,2,3,3,1.700000e+00
13,6,2,3,2,2.550000e+00
14,3,1,3,2,8.500000e-01
15,2,1,2,4,2.550000e+00
16,1,1,1,4,1.700000e+00
17,1,1,1,1,8.500000e-01
18,4,2,1,4,8.500000e-01
19,5,2,2,2,8.500000e-01
20,1,1,1,1,2.550000e+00
21,2,1,2,4,1.700000e+00
22,6,2,3,4,1.700000e+00
23,3,1,3,1,8.500000e-01
24,6,2,3,1,8.500000e-01
25,4,2,1,4,8.500000e-01
26,1,1,1,2,1.700000e+00
27,5,2,2,3,1.700000e+00
28,4,2,1,4,2.550000e+00
29,6,2,3,1,1.700000e+00
30,2,1,2,3,1.700000e+00
31,1,1,1,2,2.550000e+00
32,6,2,3,4,2.550000e+00
33,1,1,1,3,2.550000e+00
34,6,2,3,3,8.500000e-01
35,6,2,3,4,2.550000e+00
36,4,2,1,3,8.500000e-01
37,2,1,2,4,8.500000e-01
38,1,1,1,3,8.500000e-01
39,4,2,1,3,2.550000e+00
40,1,1,1,1,1.700000e+00
41,3,1,3,3,2.550000e+00
42,3,1,3,2,2.550000e+00
43,3,1,3,1,8.500000e-01
44,4,2,1,2,8.500000e-01
45,1,1,1,2,2.550000e+00
46,5,2,2,1,1.700000e+00
47,6,2,3,4,1.700000e+00
48,3,1,3,2,1.700000e+00
49,4,2,1,3,2.550000e+00
50,5,2,2,3,2.550000e+00
51,4,2,1,1,2.550000e+00
52,5,2,2,4,8.500000e-01
53,3,1,3,2,2.550000e+00
54,3,1,3,1,1.700000e+00
