Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,4,1.700000e+00
2,2,1,2,1,8.500000e-01
3,3,1,3,3,2.550000e+00
4,4,2,1,2,8.500000e-01
5,4,2,1,4,2.550000e+00
6,3,1,3,2,1.700000e+00
7,1,1,1,3,1.700000e+00
8,3,1,3,1,1.700000e+00
9,4,2,1,2,1.700000e+00
10,6,2,3,4,2.550000e+00
11,6,2,3,4,1.700000e+00
12,3,1,3,1,1.700000e+00
13,5,2,2,2,1.700000e+00
14,1,1,1,2,2.550000e+00
15,4,2,1,3,2.550000e+00
16,4,2,1,2,2.550000e+00
17,1,1,1,3,8.500000e-01
18,1,1,1,4,8.500000e-01
19,6,2,3,1,2.550000e+00
20,4,2,1,4,2.550000e+00
21,5,2,2,4,8.500000e-01
22,1,1,1,4,1.700000e+00
23,6,2,3,4,2.550000e+00
24,2,1,2,4,8.500000e-01
25,6,2,3,2,1.700000e+00
26,3,1,3,3,1.700000e+00
27,1,1,1,1,8.500000e-01
28,4,2,1,3,2.550000e+00
29,2,1,2,3,1.700000e+00
30,1,1,1,4,1.700000e+00
31,4,2,1,2,8.500000e-01
32,5,2,2,1,1.700000e+00
33,3,1,3,2,8.500000e-01
34,4,2,1,2,1.700000e+00
35,4,2,1,4,8.500000e-01
36,6,2,3,1,8.500000e-01
37,1,1,1,1,2.550000e+00
38,1,1,1,2,2.550000e+00
39,1,1,1,3,2.550000e+00
40,3,1,3,4,8.500000e-01
41,6,2,3,3,8.500000e-01
42,6,2,3,4,1.700000e+00
43,5,2,2,1,2.550000e+00
44,2,1,2,3,8.500000e-01
45,3,1,3,1,1.700000e+00
46,6,2,3,2,1.700000e+00
47,2,1,2,1,2.550000e+00
48,4,2,1,2,2.550000e+00
49,6,2,3,2,2.550000e+00
50,3,1,3,1,8.500000e-01
51,6,2,3,2,8.500000e-01
52,3,1,3,1,8.500000e-01
53,3,1,3,1,2.550000e+00
54,5,2,2,2,8.500000e-01
