Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,1,8.500000e-01
2,1,1,1,2,1.700000e+00
3,5,2,2,3,8.500000e-01
4,1,1,1,2,1.700000e+00
5,2,1,2,1,1.700000e+00
6,1,1,1,3,2.550000e+00
7,1,1,1,4,2.550000e+00
8,3,1,3,1,2.550000e+00
9,6,2,3,1,2.550000e+00
10,6,2,3,2,8.500000e-01
11,3,1,3,2,2.550000e+00
12,6,2,3,2,1.700000e+00
13,4,2,1,3,1.700000e+00
14,6,2,3,1,8.500000e-01
15,2,1,2,2,1.700000e+00
16,1,1,1,4,8.500000e-01
17,5,2,2,3,1.700000e+00
18,5,2,2,2,8.500000e-01
19,3,1,3,2,8.500000e-01
20,6,2,3,1,8.500000e-01
21,4,2,1,4,2.550000e+00
22,3,1,3,4,1.700000e+00
23,6,2,3,3,1.700000e+00
24,5,2,2,2,2.550000e+00
25,3,1,3,3,2.550000e+00
26,2,1,2,2,1.700000e+00
27,3,1,3,2,8.500000e-01
28,4,2,1,2,8.500000e-01
29,1,1,1,1,2.550000e+00
30,6,2,3,1,2.550000e+00
31,1,1,1,2,2.550000e+00
32,6,2,3,2,8.500000e-01
33,6,2,3,4,8.500000e-01
34,1,1,1,3,8.500000e-01
35,3,1,3,3,2.550000e+00
36,2,1,2,1,2.550000e+00
37,1,1,1,4,2.550000e+00
38,4,2,1,3,2.550000e+00
39,3,1,3,1,1.700000e+00
40,4,2,1,4,1.700000e+00
41,4,2,1,3,1.700000e+00
42,1,1,1,4,1.700000e+00
43,3,1,3,1,2.550000e+00
44,4,2,1,1,1.700000e+00
45,3,1,3,1,1.700000e+00
46,4,2,1,3,2.550000e+00
47,6,2,3,4,1.700000e+00
48,3,1,3,4,8.500000e-01
49,1,1,1,1,8.500000e-01
50,4,2,1,1,1.700000e+00
51,2,1,2,3,8.500000e-01
52,6,2,3,4,8.500000e-01
53,5,2,2,3,8.500000e-01
54,4,2,1,3,2.550000e+00
