Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,4,2.550000e+00
2,1,1,1,2,1.700000e+00
3,5,2,2,1,8.500000e-01
4,5,2,2,1,8.500000e-01
5,6,2,3,4,1.700000e+00
6,3,1,3,2,2.550000e+00
7,5,2,2,4,2.550000e+00
8,4,2,1,2,2.550000e+00
9,3,1,3,3,1.700000e+00
10,2,1,2,4,2.550000e+00
11,4,2,1,4,8.500000e-01
12,3,1,3,3,1.700000e+00
13,6,2,3,1,1.700000e+00
14,6,2,3,2,8.500000e-01
15,4,2,1,4,2.550000e+00
16,6,2,3,1,8.500000e-01
17,2,1,2,1,8.500000e-01
18,1,1,1,3,1.700000e+00
19,1,1,1,1,2.550000e+00
20,1,1,1,4,8.500000e-01
21,4,2,1,4,1.700000e+00
22,1,1,1,3,1.700000e+00
23,6,2,3,1,1.700000e+00
24,3,1,3,3,2.550000e+00
25,2,1,2,4,1.700000e+00
26,2,1,2,2,8.500000e-01
27,5,2,2,2,2.550000e+00
28,3,1,3,1,1.700000e+00
29,6,2,3,2,8.500000e-01
30,3,1,3,4,8.500000e-01
31,6,2,3,3,8.500000e-01
32,3,1,3,4,2.550000e+00
33,2,1,2,4,8.500000e-01
34,4,2,1,2,2.550000e+00
35,4,2,1,3,8.500000e-01
36,6,2,3,2,2.550000e+00
37,6,2,3,1,8.500000e-01
38,3,1,3,3,8.500000e-01
39,3,1,3,2,2.550000e+00
40,5,2,2,3,2.550000e+00
41,1,1,1,2,2.550000e+00
42,1,1,1,4,1.700000e+00
43,4,2,1,1,2.550000e+00
44,4,2,1,3,2.550000e+00
45,6,2,3,1,1.700000e+00
46,4,2,1,3,1.700000e+00
47,1,1,1,1,8.500000e-01
48,6,2,3,3,1.700000e+00
49,3,1,3,2,8.500000e-01
50,1,1,1,4,8.500000e-01
51,1,1,1,4,2.550000e+00
52,1,1,1,2,1.700000e+00
53,4,2,1,1,1.700000e+00
54,3,1,3,2,1.700000e+00
