Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,2.550000e+00
2,3,1,3,4,2.550000e+00
3,3,1,3,4,1.700000e+00
4,6,2,3,1,8.500000e-01
5,1,1,1,1,1.700000e+00
6,3,1,3,2,8.500000e-01
7,5,2,2,4,1.700000e+00
8,1,1,1,1,2.550000e+00
9,4,2,1,1,2.550000e+00
10,1,1,1,2,8.500000e-01
11,4,2,1,3,2.550000e+00
12,4,2,1,3,8.500000e-01
13,6,2,3,1,2.550000e+00
14,2,1,2,1,8.500000e-01
15,1,1,1,4,8.500000e-01
16,1,1,1,1,2.550000e+00
17,3,1,3,3,2.550000e+00
18,4,2,1,1,2.550000e+00
19,2,1,2,1,2.550000e+00
20,3,1,3,2,8.500000e-01
21,6,2,3,1,2.550000e+00
22,4,2,1,2,8.500000e-01
23,2,1,2,2,1.700000e+00
24,6,2,3,4,8.500000e-01
25,6,2,3,4,2.550000e+00
26,3,1,3,3,1.700000e+00
27,5,2,2,4,2.550000e+00
28,6,2,3,3,1.700000e+00
29,4,2,1,2,8.500000e-01
30,4,2,1,2,1.700000e+00
31,1,1,1,4,8.500000e-01
32,6,2,3,3,1.700000e+00
33,3,1,3,4,1.700000e+00
34,3,1,3,3,1.700000e+00
35,5,2,2,4,1.700000e+00
36,1,1,1,2,8.500000e-01
37,4,2,1,3,2.550000e+00
38,1,1,1,2,2.550000e+00
39,4,2,1,2,2.550000e+00
40,6,2,3,2,1.700000e+00
41,1,1,1,4,1.700000e+00
42,4,2,1,2,8.500000e-01
43,3,1,3,3,1.700000e+00
44,4,2,1,2,8.500000e-01
45,6,2,3,3,2.550000e+00
46,1,1,1,4,8.500000e-01
47,6,2,3,4,1.700000e+00
48,2,1,2,1,1.700000e+00
49,5,2,2,1,1.700000e+00
50,1,1,1,2,2.550000e+00
51,3,1,3,4,8.500000e-01
52,2,1,2,3,1.700000e+00
53,6,2,3,4,8.500000e-01
54,3,1,3,1,8.500000e-01
