Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,2.550000e+00
2,3,1,3,2,8.500000e-01
3,2,1,2,3,2.550000e+00
4,2,1,2,2,1.700000e+00
5,6,2,3,2,2.550000e+00
6,6,2,3,2,1.700000e+00
7,3,1,3,1,8.500000e-01
8,4,2,1,4,1.700000e+00
9,3,1,3,1,1.700000e+00
10,6,2,3,4,8.500000e-01
11,6,2,3,3,8.500000e-01
12,3,1,3,3,8.500000e-01
13,1,1,1,1,1.700000e+00
14,5,2,2,2,2.550000e+00
15,5,2,2,3,1.700000e+00
16,4,2,1,2,8.500000e-01
17,3,1,3,1,1.700000e+00
18,5,2,2,1,8.500000e-01
19,4,2,1,2,2.550000e+00
20,3,1,3,1,2.550000e+00
21,3,1,3,4,2.550000e+00
22,6,2,3,1,2.550000e+00
23,4,2,1,4,8.500000e-01
24,1,1,1,4,1.700000e+00
25,4,2,1,4,2.550000e+00
26,3,1,3,3,1.700000e+00
27,1,1,1,3,8.500000e-01
28,3,1,3,1,1.700000e+00
29,1,1,1,4,1.700000e+00
30,6,2,3,1,2.550000e+00
31,4,2,1,2,8.500000e-01
32,1,1,1,1,2.550000e+00
33,3,1,3,3,8.500000e-01
34,6,2,3,4,8.500000e-01
35,6,2,3,1,2.550000e+00
36,2,1,2,4,1.700000e+00
37,4,2,1,4,2.550000e+00
38,4,2,1,3,2.550000e+00
39,1,1,1,2,8.500000e-01
40,4,2,1,2,1.700000e+00
41,5,2,2,2,8.500000e-01
42,2,1,2,3,1.700000e+00
43,1,1,1,3,1.700000e+00
44,2,1,2,4,2.550000e+00
45,4,2,1,1,8.500000e-01
46,4,2,1,3,8.500000e-01
47,3,1,3,2,8.500000e-01
48,5,2,2,3,2.550000e+00
49,1,1,1,3,1.700000e+00
50,1,1,1,2,2.550000e+00
51,6,2,3,4,8.500000e-01
52,6,2,3,1,1.700000e+00
53,1,1,1,2,1.700000e+00
54,1,1,1,2,2.550000e+00
