Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,8.500000e-01
2,6,2,3,4,2.550000e+00
3,1,1,1,1,8.500000e-01
4,4,2,1,1,8.500000e-01
5,1,1,1,2,8.500000e-01
6,1,1,1,1,8.500000e-01
7,1,1,1,4,2.550000e+00
8,6,2,3,4,2.550000e+00
9,6,2,3,4,1.700000e+00
10,3,1,3,2,1.700000e+00
11,5,2,2,1,1.700000e+00
12,6,2,3,1,2.550000e+00
13,4,2,1,1,1.700000e+00
14,4,2,1,1,2.550000e+00
15,5,2,2,4,8.500000e-01
16,2,1,2,1,1.700000e+00
17,4,2,1,3,1.700000e+00
18,1,1,1,3,8.500000e-01
19,3,1,3,3,8.500000e-01
20,1,1,1,1,1.700000e+00
21,4,2,1,3,8.500000e-01
22,4,2,1,2,2.550000e+00
23,5,2,2,2,1.700000e+00
24,3,1,3,2,8.500000e-01
25,5,2,2,2,1.700000e+00
26,2,1,2,2,1.700000e+00
27,2,1,2,2,2.550000e+00
28,1,1,1,4,2.550000e+00
29,6,2,3,1,1.700000e+00
30,4,2,1,4,2.550000e+00
31,5,2,2,4,2.550000e+00
32,1,1,1,1,8.500000e-01
33,2,1,2,3,1.700000e+00
34,1,1,1,1,1.700000e+00
35,3,1,3,2,2.550000e+00
36,3,1,3,4,2.550000e+00
37,4,2,1,4,2.550000e+00
38,6,2,3,1,8.500000e-01
39,1,1,1,4,2.550000e+00
40,1,1,1,2,8.500000e-01
41,4,2,1,2,8.500000e-01
42,4,2,1,3,1.700000e+00
43,3,1,3,3,1.700000e+00
44,6,2,3,4,2.550000e+00
45,3,1,3,3,1.700000e+00
46,3,1,3,2,2.550000e+00
47,3,1,3,3,1.700000e+00
48,2,1,2,3,8.500000e-01
49,6,2,3,4,2.550000e+00
50,3,1,3,3,2.550000e+00
51,3,1,3,4,8.500000e-01
52,6,2,3,1,8.500000e-01
53,6,2,3,2,1.700000e+00
54,6,2,3,4,8.500000e-01
