Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,1.700000e+00
2,3,1,3,1,8.500000e-01
3,2,1,2,4,1.700000e+00
4,6,2,3,2,1.700000e+00
5,3,1,3,3,8.500000e-01
6,5,2,2,2,8.500000e-01
7,1,1,1,2,2.550000e+00
8,5,2,2,4,2.550000e+00
9,6,2,3,2,8.500000e-01
10,1,1,1,3,1.700000e+00
11,4,2,1,1,2.550000e+00
12,4,2,1,4,2.550000e+00
13,6,2,3,1,1.700000e+00
14,4,2,1,2,2.550000e+00
15,1,1,1,1,2.550000e+00
16,4,2,1,2,2.550000e+00
17,4,2,1,3,8.500000e-01
18,5,2,2,4,8.500000e-01
19,1,1,1,1,8.500000e-01
20,4,2,1,2,1.700000e+00
21,2,1,2,2,8.500000e-01
22,6,2,3,3,8.500000e-01
23,4,2,1,1,2.550000e+00
24,2,1,2,4,8.500000e-01
25,1,1,1,1,8.500000e-01
26,3,1,3,1,2.550000e+00
27,5,2,2,3,8.500000e-01
28,2,1,2,2,1.700000e+00
29,1,1,1,1,2.550000e+00
30,3,1,3,1,8.500000e-01
31,1,1,1,3,1.700000e+00
32,4,2,1,2,8.500000e-01
33,1,1,1,1,1.700000e+00
34,6,2,3,1,2.550000e+00
35,3,1,3,4,8.500000e-01
36,6,2,3,4,2.550000e+00
37,1,1,1,2,1.700000e+00
38,3,1,3,2,8.500000e-01
39,3,1,3,4,2.550000e+00
40,1,1,1,4,1.700000e+00
41,5,2,2,4,2.550000e+00
42,6,2,3,3,1.700000e+00
43,2,1,2,1,1.700000e+00
44,3,1,3,3,1.700000e+00
45,6,2,3,1,2.550000e+00
46,3,1,3,3,2.550000e+00
47,4,2,1,4,1.700000e+00
48,4,2,1,4,1.700000e+00
49,3,1,3,2,2.550000e+00
50,1,1,1,3,8.500000e-01
51,3,1,3,2,2.550000e+00
52,4,2,1,4,1.700000e+00
53,6,2,3,1,1.700000e+00
54,6,2,3,2,8.500000e-01
