Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,2.550000e+00
2,6,2,3,3,2.550000e+00
3,4,2,1,4,1.700000e+00
4,6,2,3,1,1.700000e+00
5,4,2,1,4,8.500000e-01
6,3,1,3,3,8.500000e-01
7,1,1,1,3,1.700000e+00
8,5,2,2,1,2.550000e+00
9,3,1,3,2,8.500000e-01
10,4,2,1,4,8.500000e-01
11,6,2,3,2,1.700000e+00
12,6,2,3,3,2.550000e+00
13,6,2,3,4,1.700000e+00
14,4,2,1,4,2.550000e+00
15,6,2,3,1,1.700000e+00
16,3,1,3,4,1.700000e+00
17,3,1,3,1,1.700000e+00
18,6,2,3,4,8.500000e-01
19,3,1,3,1,8.500000e-01
20,3,1,3,3,8.500000e-01
21,5,2,2,2,2.550000e+00
22,5,2,2,4,2.550000e+00
23,3,1,3,1,8.500000e-01
24,1,1,1,4,8.500000e-01
25,1,1,1,2,1.700000e+00
26,2,1,2,3,8.500000e-01
27,5,2,2,2,1.700000e+00
28,6,2,3,3,2.550000e+00
29,6,2,3,4,8.500000e-01
30,1,1,1,4,2.550000e+00
31,3,1,3,2,2.550000e+00
32,4,2,1,2,1.700000e+00
33,1,1,1,3,8.500000e-01
34,6,2,3,4,2.550000e+00
35,2,1,2,2,1.700000e+00
36,3,1,3,3,1.700000e+00
37,4,2,1,1,2.550000e+00
38,1,1,1,3,2.550000e+00
39,6,2,3,4,8.500000e-01
40,4,2,1,4,2.550000e+00
41,1,1,1,3,8.500000e-01
42,4,2,1,2,8.500000e-01
43,3,1,3,3,1.700000e+00
44,4,2,1,3,2.550000e+00
45,4,2,1,1,2.550000e+00
46,2,1,2,1,8.500000e-01
47,5,2,2,4,1.700000e+00
48,1,1,1,2,1.700000e+00
49,2,1,2,1,8.500000e-01
50,3,1,3,2,1.700000e+00
51,1,1,1,1,2.550000e+00
52,1,1,1,1,1.700000e+00
53,2,1,2,1,8.500000e-01
54,4,2,1,3,2.550000e+00
